
852,Diane Anderson,Merited Master of Sport,30,89573522175,Women
853,Justin Miller,First-Class Sportsman,33,89556435683,Women
854,Christopher Simpson,First-Class Junior Sportsman,19,89988880105,Women
855,Daniel Lucas,Master of Sport,24,89677465062,Men
856,Richard Smith,Merited Master of Sport,18,89767139992,Men
857,Philip Roberts,Second-Class Junior Sportsman,26,89788305430,Women
858,Austin Mendez,Merited Master of Sport,8,89705905670,Men
859,Emily Khan,Third-Class Sportsman,13,89203799577,Women
860,Dawn Simmons DDS,Second-Class Sportsman,40,89119928312,Women
861,Mario Smith,Merited Master of Sport,10,89063008721,Women
862,Katie Heath,First-Class Sportsman,29,89684526762,Women
863,Angela Chaney,Second-Class Junior Sportsman,38,89794697608,Men
864,Thomas Lara,First-Class Junior Sportsman,24,89761990313,Men
865,Samuel Williams,Second-Class Junior Sportsman,33,89612455817,Men
866,Evan Dominguez,First-Class Sportsman,8,89984467275,Women
867,Amber Horton,Merited Master of Sport,32,89341720017,Men
868,Connie Wyatt,Master of Sport of the International Class,15,89006614725,Women
869,Jennifer Barrera,Master of Sport of the International Class,27,89759473313,Women
870,Jacqueline Webb,First-Class Sportsman,32,89299722961,Women
871,Steve Hartman,First-Class Sportsman,25,89068047067,Men
872,Thomas Lewis,Second-Class Junior Sportsman,10,89957588210,Men
873,Mary Richardson,Master of Sport of the International Class,16,89012628349,Women
874,Gina Silva,Third-Class Junior Sportsman,33,89408782022,Men
875,Audrey Gordon,None,34,89286907781,Men
876,Michael Perez,First-Class Sportsman,15,89787445251,Men
877,Gary Bell,Second-Class Sportsman,19,89534606986,Men
878,Kristin Rodriguez,First-Class Junior Sportsman,23,89201924070,Women
879,Samuel Johnson,None,8,89994772392,Men
880,Julia Evans,None,18,89545421463,Men
881,Laura Smith,Second-Class Sportsman,19,89770561934,Women
882,Carol Lewis,Master of Sport,11,89502642623,Men
883,James Brown,Merited Master of Sport,33,89717559908,Men
884,Angela Jackson,None,26,89798871395,Women
885,Michael Smith,Third-Class Sportsman,26,89873810373,Men
886,Jill Murphy,Merited Master of Sport,36,89024084814,Women
887,Cassandra Galloway,Candidate for Master of Sport,9,89905296819,Men
888,Dawn Erickson,None,25,89835981872,Men
889,Gail Moses,Third-Class Sportsman,24,89811537244,Women
890,Sherry Leonard,Candidate for Master of Sport,23,89701901342,Men
891,Curtis Velasquez,Second-Class Sportsman,23,89217370571,Men
892,Bradley Wright,First-Class Junior Sportsman,12,89305175044,Women
893,Kenneth Gibson,Merited Master of Sport,17,89828859987,Men
894,Daniel Mcbride,Second-Class Junior Sportsman,12,89445239140,Men
895,Jeffrey Martin,Third-Class Sportsman,9,89919376034,Men
896,Joan Soto,Second-Class Sportsman,21,89782860845,Women
897,David Murphy,First-Class Sportsman,13,89161163205,Men
898,Cynthia Moore,First-Class Sportsman,28,89083574499,Men
899,Andrew Anderson,First-Class Junior Sportsman,6,89400606837,Women
900,Stephanie Boone,Third-Class Sportsman,7,89445091031,Men
901,Hunter Mckee,Candidate for Master of Sport,17,89228908803,Men
902,Kevin Mcintyre,Master of Sport of the International Class,30,89956667872,Men
903,Alexis Baxter,Third-Class Junior Sportsman,6,89414176018,Women
904,Steven Webb,Master of Sport,33,89884086028,Women
905,Charles Frank,Master of Sport of the International Class,32,89470622885,Men
906,Devin Richard,Master of Sport of the International Class,6,89531219236,Women
907,Michael Arroyo,Master of Sport,38,89840544539,Men
908,Edward Davis,Candidate for Master of Sport,9,89414554058,Women
909,Jennifer Daniels,Merited Master of Sport,18,89822533619,Women
910,John Clark,Master of Sport,39,89666505245,Women
911,Jennifer Rose,Master of Sport of the International Class,33,89726893944,Women
912,Kathleen Brown,Merited Master of Sport,39,89907515068,Women
913,David Jones,Merited Master of Sport,35,89568437581,Men
914,Frank Moore,Master of Sport,38,89690999524,Men
915,Shari Lopez,Master of Sport of the International Class,22,89055104198,Men
916,Omar Schmitt,None,6,89791467679,Men
917,Katrina Huerta,Third-Class Junior Sportsman,37,89676982516,Men
918,Sherri Martin,Merited Master of Sport,33,89310154525,Men
919,Sherry Medina,Master of Sport of the International Class,6,89029060448,Men
920,Lynn Hayes,Merited Master of Sport,17,89255628818,Men
921,Robin Brady,Master of Sport,36,89045500022,Women
922,Steven Glover,Candidate for Master of Sport,28,89314869442,Women
923,Erika Clayton,Third-Class Junior Sportsman,7,89563294651,Women
924,Rachel Russell,Merited Master of Sport,38,89351265886,Women
925,Stephanie Poole,Second-Class Junior Sportsman,13,89089899117,Women
926,Bryan Young,Master of Sport of the International Class,38,89538873246,Women
927,Susan Lucas,Merited Master of Sport,32,89175600516,Men
928,Carolyn Porter,Merited Master of Sport,15,89553347709,Women
929,Leslie Evans,Second-Class Sportsman,38,89573857693,Men
930,Jose Wilson,Third-Class Junior Sportsman,13,89671638209,Women
931,William Brown,Candidate for Master of Sport,11,89817195059,Men
932,Jasmine Gibbs,Master of Sport of the International Class,34,89769812296,Men
933,Jason Baxter,Third-Class Junior Sportsman,33,89344428462,Women
934,Amber Gutierrez DDS,Second-Class Sportsman,36,89770738788,Men
935,James Guzman,Merited Master of Sport,40,89517992990,Men
936,Courtney Barnes,Third-Class Sportsman,11,89532843728,Men
937,David Jensen,Third-Class Junior Sportsman,15,89686881699,Men
938,Mark Nichols,Third-Class Junior Sportsman,11,89461693104,Women
939,Thomas Hamilton,Master of Sport of the International Class,28,89852903516,Men
940,Heather Mitchell,Master of Sport,38,89184847320,Women
941,William Shaw,Third-Class Junior Sportsman,30,89158377727,Women
942,Kristen Hart,Master of Sport,37,89085596479,Men
943,Jennifer Taylor,Merited Master of Sport,29,89466971928,Women
944,Erika Davis,First-Class Junior Sportsman,16,89989878729,Women
945,Melody Alvarado,First-Class Junior Sportsman,31,89081789486,Men
946,Jenny Sullivan,First-Class Junior Sportsman,16,89635948637,Women
947,Mackenzie Davidson,First-Class Junior Sportsman,14,89196567412,Men
948,Haley Cunningham,Second-Class Sportsman,21,89888093885,Women
949,Terry Cooper,Master of Sport of the International Class,32,89396192235,Men
950,Christine Campos,Candidate for Master of Sport,28,89453794326,Women
951,Samantha Spencer,First-Class Sportsman,27,89127705705,Men
952,David Allen,Second-Class Junior Sportsman,28,89269140717,Men
953,Adam Wilson,Merited Master of Sport,22,89397071491,Women
954,Thomas Ward,Third-Class Sportsman,8,89025498655,Men
955,David Young,First-Class Junior Sportsman,8,89602610248,Women
956,Emily Booth DDS,Second-Class Sportsman,14,89933254279,Men
957,Tabitha Odonnell,Merited Master of Sport,20,89337034617,Men
958,William Lucas,Second-Class Sportsman,13,89908938218,Men
959,Elizabeth Thomas,Candidate for Master of Sport,34,89932027782,Women
960,Elizabeth Wallace,None,40,89591462049,Men
961,Todd Allison,Second-Class Sportsman,10,89425809607,Men
962,Jenny Lewis,Master of Sport,33,89907470180,Men
963,Morgan Frederick,Second-Class Sportsman,26,89202840679,Women
964,Austin Gutierrez,Second-Class Junior Sportsman,16,89565888122,Women
965,Samantha Rivers,Master of Sport,35,89223703327,Men
966,Christopher Shepherd,Candidate for Master of Sport,39,89709054396,Men
967,Wendy Walker,Merited Master of Sport,21,89375664664,Women
968,Timothy Holt,Master of Sport,9,89307822558,Women
969,Lindsay Stanley,Second-Class Sportsman,6,89945261936,Men
970,Zachary Davis,First-Class Sportsman,37,89964305071,Women
971,Cynthia Morris,Second-Class Sportsman,22,89297255147,Men
972,Denise Bennett,None,38,89557109093,Women
973,Morgan Brown,Third-Class Junior Sportsman,8,89610885314,Men
974,Susan Davis,Second-Class Sportsman,36,89242583140,Women
975,Amy Williamson,Third-Class Junior Sportsman,22,89230746088,Men
976,Susan Baker,Third-Class Junior Sportsman,12,89517720809,Men
977,Jerry Mitchell,Master of Sport,33,89842701023,Women
978,Mr. Brett Bryant,Second-Class Sportsman,21,89070944691,Women
979,Charles Henry,First-Class Sportsman,27,89569446552,Women
980,Tara Reid,First-Class Sportsman,18,89049485213,Women
981,Alec Tran,First-Class Junior Sportsman,13,89818529728,Men
982,Julie Munoz,First-Class Junior Sportsman,27,89901902200,Men
983,Ashley Murphy,Candidate for Master of Sport,15,89778194906,Women
984,Jason Christensen,First-Class Sportsman,18,89762840106,Women
985,Ashley Hunter,Third-Class Junior Sportsman,11,89548430261,Men
986,Omar Turner,Second-Class Junior Sportsman,19,89703893747,Women
987,April Rodriguez,First-Class Sportsman,17,89227925477,Men
988,Brian Robinson,First-Class Sportsman,24,89273236365,Women
989,Gabrielle Gibson,Second-Class Junior Sportsman,17,89612353509,Women
990,Veronica Rich,Third-Class Sportsman,6,89806246014,Men
991,Melissa Young,Second-Class Junior Sportsman,21,89979387114,Women
992,Mrs. Heather Cohen MD,Candidate for Master of Sport,37,89007408200,Men
993,Mr. Henry Patel,Candidate for Master of Sport,21,89120702167,Men
994,Alexandria Brewer,Master of Sport,24,89588167383,Women
995,Todd Hardin,Merited Master of Sport,12,89643371210,Women
996,James Mcdonald,Second-Class Sportsman,31,89025469738,Women
997,Erik Reed,Second-Class Junior Sportsman,30,89587565926,Women
998,Joe Barnes,Third-Class Sportsman,12,89020767332,Women
999,Selena Rosales,Second-Class Junior Sportsman,39,89768318667,Men
1000,Andrea Coffey,Second-Class Sportsman,37,89503282207,Women
1001,James Smith,First-Class Sportsman,31,89501223201,Men
1002,Jill Moreno,Master of Sport of the International Class,12,89453732487,Women
1003,James Hernandez,First-Class Sportsman,38,89190810668,Men
1004,Robin Lowe,Merited Master of Sport,16,89196467829,Women
1005,Carol Larson,Second-Class Sportsman,22,89651590985,Men
1006,Jennifer Brooks,Second-Class Junior Sportsman,27,89995408941,Women
1007,Penny Fowler,Merited Master of Sport,39,89622433933,Women
1008,Javier Butler,Second-Class Junior Sportsman,38,89240362020,Women
1009,William Chapman,Third-Class Junior Sportsman,24,89012541865,Men
1010,Leah Marks,Third-Class Sportsman,26,89586238550,Men
1011,Gloria Butler,First-Class Junior Sportsman,36,89080703473,Men
1012,Nathaniel Joseph,First-Class Sportsman,9,89950113514,Women
1013,Steven Huff,First-Class Junior Sportsman,27,89402055955,Women
1014,Brandi Snyder,None,35,89382655699,Women
1015,Gabriel Castillo,Second-Class Junior Sportsman,25,89501626235,Women
1016,Nicole Montes,Master of Sport of the International Class,6,89492733755,Men
1017,Kevin Mcdowell,Third-Class Sportsman,10,89046720655,Men
1018,Michael Medina,Merited Master of Sport,17,89614459220,Women
1019,Michael Gonzalez,First-Class Junior Sportsman,38,89451073767,Men
1020,Courtney Diaz,Merited Master of Sport,26,89855625836,Women
1021,Melissa Johnson,None,24,89228337757,Men
1022,April Kim,Master of Sport of the International Class,8,89036745086,Men
1023,Michael James,Second-Class Sportsman,35,89855476509,Men
1024,Devon Vazquez,Merited Master of Sport,20,89034657698,Men
1025,Michelle Nelson,Candidate for Master of Sport,18,89204464656,Men
1026,Rebecca Summers,First-Class Sportsman,39,89095205555,Women
1027,Thomas White,Master of Sport of the International Class,28,89551750512,Women
1028,Michael Friedman,Second-Class Junior Sportsman,17,89046060049,Women
1029,Ronald Kirk,First-Class Junior Sportsman,28,89680559626,Women
1030,Tammy Cummings MD,Third-Class Junior Sportsman,18,89585616359,Women
1031,John Pierce DVM,First-Class Junior Sportsman,11,89613053269,Women
1032,Andrew Forbes,First-Class Junior Sportsman,9,89626749011,Men
1033,Eddie Tapia,First-Class Sportsman,25,89525289079,Women
1034,Kenneth King,Candidate for Master of Sport,19,89459925109,Women
1035,Selena Mcdonald,Master of Sport,12,89643798438,Women
1036,Michele Lee,First-Class Junior Sportsman,21,89814549826,Women
1037,Melissa Smith,Third-Class Sportsman,18,89400176517,Men
1038,Oscar Hicks,Merited Master of Sport,28,89255120302,Men
1039,Keith Richards,Merited Master of Sport,35,89460427566,Men
1040,Autumn Clark,First-Class Junior Sportsman,36,89991330746,Women
1041,Taylor Murphy,Candidate for Master of Sport,35,89508446107,Men
1042,Cynthia White,Second-Class Junior Sportsman,18,89599410754,Men
1043,Brittney Brown,Third-Class Sportsman,16,89119771924,Women
1044,Kristie Proctor,Second-Class Junior Sportsman,28,89871369417,Men
1045,Kimberly Malone,Third-Class Sportsman,6,89188919243,Women
1046,Janet Brown,Third-Class Sportsman,24,89835480876,Men
1047,Sarah Smith,Third-Class Junior Sportsman,13,89091728329,Women
1048,Anne Carpenter,Master of Sport of the International Class,7,89338609872,Women
1049,Travis Zhang,Master of Sport of the International Class,9,89422916924,Women
1050,Anna Sparks,Master of Sport of the International Class,31,89889694658,Women
1051,Kimberly Dillon DDS,Master of Sport of the International Class,36,89458114585,Women
1052,Martha Blair,Master of Sport,6,89846725998,Women
1053,Stephanie Harding,First-Class Junior Sportsman,6,89775416915,Women
1054,Kristopher Austin,Master of Sport,30,89804373897,Men
1055,William Bautista,Master of Sport,8,89440985335,Men
1056,Alex Stone,Master of Sport,24,89639075900,Men
1057,Mary Floyd,Third-Class Sportsman,20,89203157354,Men
1058,Priscilla Martin,Second-Class Junior Sportsman,15,89762344008,Men
1059,Melanie Koch,First-Class Sportsman,30,89484389881,Women
1060,Earl Rosario,Second-Class Junior Sportsman,34,89638265311,Women
1061,Samantha Shepherd,Master of Sport,24,89722752478,Women
1062,Ronald Herrera,Master of Sport of the International Class,31,89110159107,Men
1063,Leslie Dean,Third-Class Sportsman,25,89457007959,Women
1064,Joanna Bird,None,40,89535408408,Women
1065,Sean Johnson,Second-Class Junior Sportsman,21,89685224193,Women
1066,Stacey James,Third-Class Sportsman,15,89561900471,Men
1067,Matthew Knapp,Second-Class Junior Sportsman,26,89774754122,Men
1068,Angel Joyce,Second-Class Sportsman,27,89240831150,Women
1069,Jacqueline Mcmillan,Third-Class Junior Sportsman,30,89048040534,Women
1070,Travis Durham,None,9,89609114962,Men
1071,Joseph Dickson,Merited Master of Sport,26,89013520155,Men
1072,Sarah Gomez,Third-Class Junior Sportsman,12,89549289896,Men
1073,Scott Norton,Merited Master of Sport,39,89651263317,Women
1074,Shawn Davis,First-Class Sportsman,18,89393784921,Men
1075,Daniel Ellis,None,21,89259568146,Men
1076,Jennifer Cole,Master of Sport of the International Class,14,89431621285,Men
1077,Karen Martin,Second-Class Sportsman,35,89838004586,Men
1078,Chad Williams,Master of Sport,25,89972117789,Men
1079,Rebecca Doyle,Merited Master of Sport,22,89908234202,Men
1080,Daniel Keller,Candidate for Master of Sport,39,89513505077,Women
1081,Lori Alexander,First-Class Sportsman,34,89951320234,Women
1082,Victoria Hoover,Third-Class Junior Sportsman,31,89876475816,Men
1083,Denise Doyle,First-Class Junior Sportsman,38,89514811033,Men
1084,Angela Cruz,First-Class Sportsman,11,89329260785,Women
1085,Shelby Murillo,Merited Master of Sport,28,89680577263,Men
1086,Barbara Henderson,Third-Class Junior Sportsman,14,89816575968,Women
1087,Nicole Perez,Candidate for Master of Sport,23,89079261252,Men
1088,Garrett Bender,None,6,89581525190,Men
1089,Tami Adams,Second-Class Junior Sportsman,21,89727329371,Men
1090,Ann West,Master of Sport,9,89957254652,Women
1091,Courtney Johnson,None,35,89947592221,Women
1092,Felicia Mcconnell,Third-Class Sportsman,25,89750784412,Men
1093,Alfred Brennan,Second-Class Junior Sportsman,25,89316876726,Women
1094,Christopher Conner,Merited Master of Sport,10,89851365933,Women
1095,Matthew Smith,Third-Class Junior Sportsman,28,89990119683,Men
1096,Jessica Clark,Merited Master of Sport,20,89424121082,Women
1097,Lauren Vega,None,26,89035522729,Women
1098,James Madden,Third-Class Junior Sportsman,30,89714477418,Men
1099,Christine Mayer,Master of Sport,7,89228245641,Women
1100,Kenneth Murphy,None,20,89492871508,Men
1101,Ronald Parker,Second-Class Sportsman,36,89938328591,Women
1102,Scott Garcia,None,33,89231682611,Women
1103,Lisa Porter,Candidate for Master of Sport,17,89249219734,Men
1104,Jessica Sanders,Third-Class Junior Sportsman,30,89473720730,Women
1105,Deborah Ward,Second-Class Junior Sportsman,35,89976087470,Women
1106,Curtis Washington,Master of Sport,7,89382188178,Women
1107,Dylan Burton MD,Third-Class Junior Sportsman,16,89021957225,Women
1108,Felicia Marshall,Third-Class Sportsman,38,89060145652,Women
1109,Katie Robbins,None,14,89839210788,Men
1110,Danielle Ward,Second-Class Junior Sportsman,20,89563779132,Men
1111,Tyler Baker,Master of Sport of the International Class,38,89030981447,Men
1112,Sarah Torres,Candidate for Master of Sport,40,89050539763,Women
1113,Robert Short,Master of Sport of the International Class,22,89804684079,Men
1114,Mr. John Oconnell PhD,Candidate for Master of Sport,39,89108135851,Women
1115,James Martin,Merited Master of Sport,40,89765639308,Women
1116,Erin Galloway,Candidate for Master of Sport,19,89551116639,Women
1117,John Howard,First-Class Junior Sportsman,34,89058968835,Women
1118,Keith Davis,Second-Class Junior Sportsman,18,89407880790,Men
1119,Angel Rodriguez,Master of Sport,37,89440113850,Women
1120,Cameron Chapman MD,Second-Class Junior Sportsman,6,89115353490,Women
1121,Cassandra Cline,Second-Class Junior Sportsman,38,89365145945,Men
1122,Veronica Franklin,Second-Class Junior Sportsman,32,89519661382,Women
1123,Joshua Miller,Merited Master of Sport,32,89619649007,Men
1124,Mark Lyons,Merited Master of Sport,21,89640882683,Men
1125,James Thomas,None,14,89977217811,Men
1126,Deborah Benjamin,Merited Master of Sport,6,89339400972,Men
1127,Natalie Thompson,Third-Class Sportsman,20,89328600816,Men
1128,Jordan Leblanc,Master of Sport of the International Class,7,89329069688,Men
1129,Janet Gross,Third-Class Sportsman,28,89566451018,Women
1130,Shannon Hartman,Merited Master of Sport,37,89016032787,Women
1131,John Austin,Candidate for Master of Sport,7,89468012286,Men
1132,Tracey Lopez,Third-Class Junior Sportsman,6,89545571596,Men
1133,Alyssa Copeland,Master of Sport of the International Class,10,89214056353,Women
1134,Johnny Ortiz,Second-Class Sportsman,8,89608214285,Men
1135,Hannah Hood,Third-Class Junior Sportsman,29,89584028761,Women
1136,Ian Peters,Second-Class Junior Sportsman,6,89812643614,Women
1137,Jose Mccarty,Candidate for Master of Sport,6,89274729604,Men
1138,Susan Brown,Second-Class Junior Sportsman,15,89593853546,Women
1139,Tiffany Green,Third-Class Junior Sportsman,29,89606316991,Men
1140,Jessica Miller,Merited Master of Sport,36,89044967448,Women
1141,Lee Davis,Third-Class Junior Sportsman,39,89620619462,Men
1142,David Dalton,First-Class Sportsman,20,89772921904,Women
1143,Daniel Williams,Third-Class Junior Sportsman,40,89666002117,Men
1144,Randy Davis,First-Class Junior Sportsman,40,89793394937,Men
1145,Susan Edwards,Master of Sport of the International Class,38,89451365820,Women
1146,Sierra Miller,Merited Master of Sport,26,89413537393,Women
1147,Lisa Haas,First-Class Junior Sportsman,19,89553523607,Women
1148,Jennifer Wright,First-Class Junior Sportsman,7,89135074888,Men
1149,Leslie Mcguire,Second-Class Junior Sportsman,15,89345240909,Women
1150,Cristina Rivera,First-Class Junior Sportsman,22,89062812507,Men
1151,Timothy Underwood,Second-Class Sportsman,15,89606054254,Men
1152,Donna Gay,Master of Sport,31,89050138675,Women
1153,Cynthia Buchanan,Merited Master of Sport,15,89326297498,Men
1154,Sonya Garza,Second-Class Sportsman,31,89702819056,Women
1155,Danielle Waters,Merited Master of Sport,11,89387632034,Women
1156,Julie Ramirez,Merited Master of Sport,13,89022446254,Men
1157,Robert Cunningham,Third-Class Sportsman,30,89165078504,Men
1158,Jesus Singleton,First-Class Junior Sportsman,25,89223814916,Men
1159,Christopher Saunders,Master of Sport of the International Class,7,89434446213,Men
1160,Christine Garcia,Second-Class Sportsman,17,89096609160,Women
1161,Heidi Mcmahon,None,32,89119002542,Women
1162,Timothy Knight,Second-Class Sportsman,10,89139908830,Women
1163,William Wiggins,Second-Class Sportsman,12,89077055097,Women
1164,Jacob Smith,Second-Class Junior Sportsman,30,89814290062,Men
1165,Mary Santana,Third-Class Junior Sportsman,10,89965255955,Women
1166,Krista Taylor,First-Class Junior Sportsman,13,89376149260,Women
1167,Mr. Joseph Hickman MD,Candidate for Master of Sport,19,89806864550,Men
1168,Gregory Meadows,Candidate for Master of Sport,29,89564445315,Men
1169,Kimberly Gregory,Master of Sport,9,89350342864,Men
1170,Dana Ortiz,Second-Class Sportsman,32,89160542599,Men
1171,Charles Wilson,Merited Master of Sport,12,89334614981,Men
1172,Thomas King,Third-Class Sportsman,23,89783777588,Men
1173,James Johnson,Third-Class Junior Sportsman,7,89652718894,Women
1174,Taylor Orozco,Second-Class Junior Sportsman,38,89983364218,Men
1175,Jennifer Ramos DVM,Merited Master of Sport,39,89450681763,Women
1176,Becky Barrett,Merited Master of Sport,13,89356090320,Men
1177,Lori Brown,First-Class Sportsman,8,89467888906,Men
1178,Wayne Kent,First-Class Sportsman,36,89422273365,Women
1179,Ryan White,First-Class Sportsman,17,89540315529,Men
1180,Marie Frank,Third-Class Sportsman,26,89660970458,Women
1181,Holly Carter,Second-Class Junior Sportsman,30,89954863845,Women
1182,Elizabeth Sullivan,Second-Class Sportsman,23,89028340707,Women
1183,Darren Graham,Third-Class Sportsman,6,89626731469,Women
1184,Beth Cain,None,15,89840555533,Men
1185,Garrett Murphy,Third-Class Sportsman,31,89427733588,Women
1186,David Terrell,Third-Class Sportsman,12,89242982122,Men
1187,Holly Harris DDS,Third-Class Junior Sportsman,14,89861203458,Men
1188,Kayla Stevens,None,31,89754658380,Women
1189,Bryan Ferguson,Third-Class Sportsman,37,89527392297,Men
1190,Kim Anderson,Merited Master of Sport,10,89049164138,Men
1191,Hannah Smith,Third-Class Junior Sportsman,32,89327991688,Men
1192,Bethany Martinez,None,13,89434207756,Women
1193,Henry Garner,Third-Class Junior Sportsman,35,89774796014,Women
1194,Amy Perry,Master of Sport of the International Class,15,89230143388,Women
1195,John Hammond,Master of Sport,34,89686778740,Women
1196,Shirley Bauer,Third-Class Junior Sportsman,20,89657688704,Men
1197,Todd Webster,First-Class Junior Sportsman,14,89297644220,Men
1198,Philip May,Merited Master of Sport,32,89670410548,Women
1199,Michael Robertson,First-Class Sportsman,13,89430725925,Men
1200,Michael Perez DDS,First-Class Junior Sportsman,31,89272473124,Women
1201,Lisa Jones,Master of Sport of the International Class,10,89868402378,Women
1202,Norma Grimes,Master of Sport,24,89501866127,Men
1203,Victoria Riley,Master of Sport of the International Class,38,89387498359,Men
1204,Sherri Jackson,Third-Class Sportsman,13,89929440502,Men
1205,Brian Long DDS,First-Class Junior Sportsman,11,89837500342,Men
1206,Melissa Castillo,First-Class Sportsman,29,89663813618,Women
1207,Emily Vaughn,First-Class Junior Sportsman,7,89015917670,Men
1208,John Walker,Candidate for Master of Sport,12,89113558975,Men
1209,Matthew Ferrell,First-Class Sportsman,23,89894178620,Women
1210,Duane Williams MD,Second-Class Junior Sportsman,28,89722929379,Men
1211,Daniel Neal,First-Class Sportsman,24,89389685426,Men
1212,Daniel Patrick,None,39,89555557671,Women
1213,Steven Bailey,Master of Sport,8,89226191416,Men
1214,Cynthia Doyle,Master of Sport of the International Class,12,89697577787,Men
1215,Mary Stewart,Candidate for Master of Sport,40,89334980473,Women
1216,Tiffany Pearson,First-Class Junior Sportsman,22,89697494345,Men
1217,Evelyn Kelley,None,36,89011291588,Women
1218,Glenn Mueller,Merited Master of Sport,22,89257891823,Men
1219,Derrick Sullivan,None,8,89204158145,Men
1220,Tara Lowe,First-Class Junior Sportsman,15,89728257185,Women
1221,Christopher West,Merited Master of Sport,38,89950494956,Men
1222,Zachary Hill,Third-Class Sportsman,15,89157911929,Men
1223,Sara Allen,Third-Class Sportsman,9,89274067818,Men
1224,Mrs. Amy Boyd MD,Master of Sport of the International Class,6,89023527971,Women
1225,Timothy Bailey,Second-Class Junior Sportsman,19,89796180814,Women
1226,Angela Garcia,None,23,89963917357,Men
1227,Zachary Barr,None,26,89756309563,Women
1228,Miguel Boyd,None,8,89836158430,Men
1229,Kim Long,Master of Sport,22,89648304016,Women
1230,Ryan Smith,Master of Sport,14,89518191091,Women
1231,Joshua Hodge,Third-Class Sportsman,10,89461566943,Men
1232,Nancy Peck,Candidate for Master of Sport,39,89173220750,Men
1233,David Sanders,First-Class Junior Sportsman,34,89909935725,Men
1234,David Johnson,Third-Class Junior Sportsman,32,89323997254,Women
1235,William Harvey,Second-Class Sportsman,22,89984266173,Men
1236,Robert Evans,Merited Master of Sport,24,89529546359,Men
1237,Zachary Davis,Merited Master of Sport,13,89930894905,Men
1238,Justin Petty,Master of Sport,10,89425383020,Men
1239,Adam Harris,Third-Class Sportsman,37,89917479280,Women
1240,Joseph White,Master of Sport,28,89016660868,Men
1241,Melvin Martinez,First-Class Sportsman,19,89301759445,Men
1242,Brian Ross,Third-Class Junior Sportsman,29,89527988797,Women
1243,Bryan Mora,First-Class Sportsman,30,89084554110,Men
1244,Latoya Ramos,Candidate for Master of Sport,33,89984618002,Women
1245,Felicia Stone,First-Class Junior Sportsman,25,89001122637,Men
1246,Laura Hess,Second-Class Sportsman,12,89372748407,Women
1247,Joseph Harris,Master of Sport of the International Class,35,89063996293,Men
1248,Brian Guzman,First-Class Sportsman,15,89853089490,Women
1249,Ms. Sandra Soto,Second-Class Sportsman,17,89688202221,Women
1250,Rachel Stevens,None,24,89332438162,Women
1251,David Wells,Master of Sport,37,89200300225,Men
1252,Richard Lam,Second-Class Junior Sportsman,25,89059239388,Men
1253,Elizabeth Allen,Second-Class Junior Sportsman,12,89747652494,Men
1254,Mitchell Chambers,Master of Sport of the International Class,14,89266874851,Men
1255,Cheryl Robinson,Candidate for Master of Sport,9,89552140206,Men
1256,Richard Alvarado,First-Class Junior Sportsman,21,89937992890,Women
1257,Wayne Williams,First-Class Sportsman,8,89688979455,Men
1258,James Cooper,Merited Master of Sport,15,89680840470,Men
1259,Sean Phillips,Second-Class Sportsman,30,89844531105,Men
1260,Amber Garcia,Third-Class Sportsman,24,89416489257,Men
1261,Mrs. Kathleen Williamson,Third-Class Sportsman,34,89994779855,Women
1262,Andrea Berg,Master of Sport of the International Class,26,89123598879,Women
1263,John Williams,None,22,89549687654,Men
1264,Jennifer Hernandez,Third-Class Sportsman,20,89279719269,Women
1265,Stephanie Mccoy,None,24,89774662639,Women
1266,Jill Perez,None,28,89532748711,Women
1267,Hector Moore,First-Class Junior Sportsman,22,89291521592,Women
1268,Dillon Moore,First-Class Junior Sportsman,14,89179470953,Men
1269,Rachel Walker,Master of Sport of the International Class,32,89577470292,Men
1270,James Edwards,Second-Class Junior Sportsman,12,89918692276,Men
1271,Dr. Caitlyn Salas,First-Class Sportsman,37,89358703064,Men
1272,Lori Martinez,Merited Master of Sport,31,89453102048,Women
1273,Kenneth Henry,Third-Class Junior Sportsman,11,89816336492,Women
1274,Bobby Jones,Merited Master of Sport,13,89991346021,Women
1275,Eric Mcclain,Master of Sport of the International Class,34,89821255169,Women
1276,Erin Martinez,Second-Class Sportsman,35,89543832928,Men
1277,Misty Stark,Third-Class Sportsman,34,89459961594,Men
1278,Dawn Whitney,Candidate for Master of Sport,29,89075417966,Men
1279,David Reilly,Master of Sport of the International Class,34,89181528293,Men
1280,Hayden Cunningham,Second-Class Sportsman,27,89343556868,Women
1281,Matthew Buck,Second-Class Junior Sportsman,18,89985510257,Men
1282,Matthew Farmer,Merited Master of Sport,37,89368666270,Women
1283,Jim Ayala,Third-Class Sportsman,12,89005533918,Women
1284,Samantha Williams,Merited Master of Sport,33,89781756024,Men
1285,Joshua Daugherty,Master of Sport of the International Class,8,89310752016,Men
1286,Timothy Blackwell,Second-Class Sportsman,27,89926716207,Men
1287,Jasmine Chavez,None,29,89270434857,Women
1288,Natalie Haynes,Merited Master of Sport,35,89629956972,Men
1289,John Wilson,Second-Class Sportsman,26,89887993945,Women
1290,Brittany Morales,Merited Master of Sport,37,89694809685,Men
1291,Paula Mills,Merited Master of Sport,40,89232384851,Women
1292,Kyle Fox,First-Class Sportsman,24,89223533839,Men
1293,Mrs. Tracey Paul,Second-Class Sportsman,8,89064918957,Women
