
431,Bonnie Castro,First-Class Sportsman,19,23,89378192823,Women
432,Kara Olson,Merited Master of Sport,12,51,89892739402,Women
433,Audrey Miller,Master of Sport,50,67,89369727604,Men
434,Eric Davis,First-Class Sportsman,25,38,89313957360,Women
435,Shawn Saunders,Master of Sport of the International Class,46,47,89583979489,Women
436,Todd Smith,Master of Sport of the International Class,43,51,89897453417,Men
437,Kristi Smith,Merited Master of Sport,30,37,89956983392,Women
438,Ian Parrish,First-Class Sportsman,43,53,89348931719,Men
439,David Lewis,Master of Sport,26,52,89941173040,Men
440,Allison Chang,Candidate for Master of Sport,45,38,89686712519,Women
441,Matthew Martin,Master of Sport,49,38,89658297059,Women
442,Mikayla Garcia,Master of Sport of the International Class,33,43,89921432261,Women
443,Richard Gordon,Merited Master of Sport,13,20,89332967471,Women
444,Kathy Ruiz,Master of Sport,27,44,89240471911,Women
445,Louis Scott,Merited Master of Sport,9,62,89636781808,Women
446,Joseph Christian,Master of Sport,39,24,89701014447,Women
447,Jonathan Davis,Master of Sport of the International Class,46,51,89226776436,Women
448,Felicia Mcdonald,Master of Sport of the International Class,45,50,89750603065,Men
449,George Lopez,First-Class Sportsman,48,48,89440847986,Women
450,Alyssa Mendoza,Merited Master of Sport,47,69,89171300517,Men
451,Robin Ruiz,First-Class Sportsman,30,66,89519468328,Women
452,Christopher Cunningham,Merited Master of Sport,29,52,89131621098,Women
453,Dr. Ryan Black,Master of Sport of the International Class,13,64,89843178355,Men
454,April Moore,Master of Sport,23,26,89526374363,Women
455,Daniel Johnston,Master of Sport,49,40,89109649317,Men
456,Victor Rodriguez,First-Class Sportsman,52,64,89791777100,Women
457,Megan Lewis,Candidate for Master of Sport,28,34,89861321333,Women
458,Jillian Smith,Candidate for Master of Sport,41,69,89410704627,Men
459,Jason Wheeler,Merited Master of Sport,45,30,89666228915,Women
460,Jonathan Clements,Master of Sport,41,36,89466536918,Men
461,Melanie Baker,Merited Master of Sport,45,24,89442473679,Men
462,Cynthia Rodriguez,Merited Master of Sport,16,19,89288921296,Men
463,Dylan Robinson,Master of Sport,18,69,89723026844,Men
464,Amanda Bradshaw,First-Class Sportsman,11,65,89379396031,Men
465,Paula Miller,Master of Sport of the International Class,18,46,89530095901,Men
466,David Walker PhD,First-Class Sportsman,14,50,89131859946,Men
467,Elizabeth Harris,Merited Master of Sport,21,33,89433118333,Women
468,Jennifer Andrews,Master of Sport of the International Class,49,31,89032937964,Women
469,Jessica Grimes,Merited Master of Sport,44,69,89613051672,Men
470,Samuel Mayo,Candidate for Master of Sport,27,66,89625211534,Men
471,Barbara Jackson,First-Class Sportsman,8,35,89884487359,Men
472,Robert Bray,Merited Master of Sport,19,50,89914233373,Women
473,Brooke Holloway,Master of Sport,7,40,89745894284,Women
474,Anthony Davis,First-Class Sportsman,18,44,89109034030,Men
475,Bianca Terry,Merited Master of Sport,34,41,89141869751,Women
476,Laura Jarvis,Candidate for Master of Sport,8,49,89856337896,Men
477,Chelsey Evans,Candidate for Master of Sport,47,58,89058923320,Women
478,Richard Butler,First-Class Sportsman,18,23,89359830458,Women
479,Michael White,First-Class Sportsman,47,38,89298893824,Women
480,Bobby Brown,Master of Sport of the International Class,29,19,89099720427,Women
481,Lindsey Shields MD,Master of Sport,48,28,89896575462,Men
482,Kimberly Willis,First-Class Sportsman,52,21,89108817207,Men
483,Melissa Miller,Merited Master of Sport,50,66,89058310203,Women
484,Jane Sheppard,Master of Sport,33,33,89376325664,Men
485,Jasmine Smith,First-Class Sportsman,13,46,89982564308,Women
486,Jason Johnson,Merited Master of Sport,21,20,89164253851,Women
487,Logan Harris,First-Class Sportsman,16,48,89415593548,Women
488,Evan Shea,Master of Sport of the International Class,52,36,89693355831,Men
489,James Gillespie,First-Class Sportsman,29,64,89995643305,Men
490,Christopher Horton,Merited Master of Sport,37,32,89908014506,Men
491,Richard Kelly,First-Class Sportsman,9,51,89659619222,Women
492,Jennifer Baldwin,Master of Sport of the International Class,46,58,89426384430,Men
493,Lisa Collins,First-Class Sportsman,39,69,89591781416,Men
494,William Wood,Merited Master of Sport,44,60,89120545436,Women
495,Deborah Hernandez,Merited Master of Sport,29,63,89333118901,Men
496,Andrea Choi,Master of Sport of the International Class,51,30,89220127283,Women
497,Stephanie Beasley,Merited Master of Sport,35,32,89259654162,Women
498,Mark Vargas,Master of Sport of the International Class,45,57,89163377286,Women
499,Patrick Alvarez,Master of Sport,14,38,89214703511,Men
500,Katherine Smith,Master of Sport,9,21,89857003021,Men
501,Karla Smith,Merited Master of Sport,36,28,89226620292,Women
502,Dr. Olivia Mata,Candidate for Master of Sport,31,36,89225673478,Women
503,Sarah Collins,Master of Sport,9,40,89171562575,Men
504,Melissa Miller,Candidate for Master of Sport,42,66,89244540125,Women
505,Wesley Evans,Merited Master of Sport,20,57,89756644708,Women
506,Kathryn Payne,Master of Sport of the International Class,37,44,89080159272,Men
507,Brandon Johnson,Master of Sport of the International Class,34,45,89476169620,Men
508,Eric Williams,Master of Sport of the International Class,50,59,89164339678,Men
509,Brenda Quinn,Master of Sport of the International Class,50,25,89213737345,Men
510,Jessica Moore,Master of Sport of the International Class,44,56,89777720205,Women
511,David Guzman,Master of Sport of the International Class,36,47,89200216701,Women
512,Aaron Stewart,First-Class Sportsman,31,59,89897593182,Men
513,Patrick Osborn,Merited Master of Sport,18,38,89092269528,Men
514,Tony Fuller,First-Class Sportsman,44,22,89161195758,Women
515,Michael Larson,Merited Master of Sport,34,66,89368655130,Men
516,Joshua Martin,Master of Sport,33,58,89423524376,Men
517,Edwin Webb,Merited Master of Sport,28,50,89699328905,Women
518,Jeffrey Garcia,Merited Master of Sport,28,41,89382140933,Men
519,Edward Graham,First-Class Sportsman,26,37,89523186439,Men
520,April Carter,Merited Master of Sport,23,43,89160247191,Women
521,Samantha Gonzalez,Merited Master of Sport,43,37,89390706406,Women
522,Jessica Allen,Master of Sport,50,69,89462922766,Women
523,Danny Rodriguez Jr.,Candidate for Master of Sport,27,45,89809607638,Women
524,Pamela Church,Master of Sport of the International Class,28,66,89772471117,Men
525,Jeremiah Woods,First-Class Sportsman,27,44,89395323382,Women
526,Shannon Robinson,Master of Sport,46,51,89785587127,Women
527,Karen Garcia,Candidate for Master of Sport,45,54,89188621796,Women
528,Joseph Mccall,Master of Sport of the International Class,18,25,89195884963,Women
529,Hailey Brooks,Candidate for Master of Sport,19,62,89042785369,Men
530,Caitlin Taylor,First-Class Sportsman,6,70,89216755874,Women
531,Dana Neal,First-Class Sportsman,23,28,89976731590,Women
532,Bruce Santana,Merited Master of Sport,29,43,89267534591,Men
533,Andrew Kidd,Merited Master of Sport,29,36,89368501306,Women
534,Jennifer Jones,First-Class Sportsman,25,59,89746806553,Women
535,Charles Miller,First-Class Sportsman,33,53,89325941314,Men
536,Taylor Brown,Merited Master of Sport,29,42,89801012916,Men
537,Gary Hood,Merited Master of Sport,50,37,89951280037,Women
538,Robin Robles,First-Class Sportsman,34,61,89392771794,Men
539,Rebecca Hatfield,First-Class Sportsman,43,63,89546638660,Men
540,Dustin Tyler,Master of Sport,24,30,89146632584,Men
541,James Thompson,Master of Sport,18,63,89267632340,Women
542,Brian Cruz,Master of Sport,48,58,89595532452,Men
543,Pamela Jones,Merited Master of Sport,29,67,89066321899,Men
544,Stanley Castillo,Master of Sport,18,61,89454432821,Women
545,Melissa Ingram,Master of Sport of the International Class,13,56,89649526260,Women
546,Randy Richardson,Candidate for Master of Sport,49,31,89231419411,Women
547,Kathryn Hayes,Merited Master of Sport,27,24,89497211389,Women
548,Daniel Green,Merited Master of Sport,19,22,89175784316,Women
549,Robert Brown,Candidate for Master of Sport,40,42,89660124892,Women
550,Cynthia Olsen,Merited Master of Sport,27,69,89449380362,Women
551,Laura Morales,Master of Sport of the International Class,40,39,89400198055,Men
552,Matthew Rice,Candidate for Master of Sport,8,61,89576936616,Women
553,Ryan Salas,Master of Sport,9,46,89905448107,Men
554,Anne Rios,Merited Master of Sport,28,22,89129592434,Women
555,Andrea Johnson,Candidate for Master of Sport,43,36,89528058706,Men
556,Joseph Todd,Candidate for Master of Sport,6,38,89702050732,Men
557,Michael Bradley,Master of Sport,46,27,89068260836,Men
558,Tammy Moyer,Master of Sport of the International Class,19,57,89055780525,Women
559,Warren Norris,Master of Sport of the International Class,34,48,89560529187,Men
560,James Morton,Candidate for Master of Sport,34,58,89504917440,Men
561,Cynthia Buchanan,Master of Sport,18,64,89055984359,Women
562,Christopher Bennett,Master of Sport of the International Class,40,34,89126480097,Men
563,Scott Green,Candidate for Master of Sport,23,55,89000839422,Women
564,Samantha Rivera,Candidate for Master of Sport,38,50,89670258743,Women
565,Anthony Bailey,Master of Sport,29,68,89840204172,Women
566,Scott Mendez,First-Class Sportsman,35,32,89032677356,Men
567,Melissa Fernandez,First-Class Sportsman,21,29,89387051993,Women
568,George Mcdonald,Merited Master of Sport,22,21,89237358411,Women
569,Bruce Rodriguez,Master of Sport of the International Class,40,28,89775925929,Women
570,Philip Riley,Master of Sport of the International Class,24,40,89699670653,Women
571,Gregory Smith,First-Class Sportsman,20,40,89553757097,Men
572,Caleb Foley,Candidate for Master of Sport,26,66,89143877641,Men
573,Tonya Walton,Master of Sport of the International Class,14,23,89393666835,Women
574,Nicholas Swanson,First-Class Sportsman,42,34,89750089630,Women
575,Ashley Roberts,Candidate for Master of Sport,20,40,89365431021,Women
576,Sheryl Taylor,Master of Sport,14,46,89894004060,Men
577,Olivia Marsh,Candidate for Master of Sport,18,67,89133964250,Women
578,Jennifer Berger,Master of Sport of the International Class,45,32,89409961447,Women
579,Paul Rivera,Master of Sport of the International Class,24,39,89187415652,Women
580,Carlos Freeman,Master of Sport,51,66,89510522183,Men
581,Melanie Gordon,Master of Sport,31,27,89919488998,Women
582,Joshua Williams,First-Class Sportsman,38,19,89133105057,Women
583,Robert Russell,Master of Sport,32,58,89442327525,Women
584,Juan Wilson,Candidate for Master of Sport,10,69,89152681386,Men
585,Christopher Weeks,Merited Master of Sport,39,56,89112237072,Women
586,Joshua Horn,Candidate for Master of Sport,46,25,89975110615,Women
587,Jacob Matthews,Merited Master of Sport,6,70,89947694016,Women
588,Pamela Rangel,First-Class Sportsman,31,57,89654919763,Men
589,Patricia Wilson,Candidate for Master of Sport,28,24,89659827837,Men
590,Katherine Kirk,Master of Sport,30,48,89554533020,Men
591,Katelyn Mejia,Master of Sport,16,52,89836100094,Men
592,Mary Burke,Merited Master of Sport,17,26,89174776795,Women
593,Robert James,Candidate for Master of Sport,41,57,89327601787,Men
594,Judy Mosley,Master of Sport,18,59,89496699637,Women
595,Joshua Allen,Merited Master of Sport,44,38,89203277458,Men
596,Jessica Farmer,Candidate for Master of Sport,20,65,89577295197,Women
597,Lori Fox,Master of Sport,42,47,89817041822,Men
598,Brenda Gardner,Master of Sport of the International Class,6,55,89751623959,Women
599,Frank Smith,Master of Sport,17,50,89896556414,Men
600,Adam Avila,Master of Sport,41,66,89267314818,Women
601,Samantha Heath,Master of Sport of the International Class,23,35,89181059067,Men
602,Richard Hill,Merited Master of Sport,48,33,89115592852,Men
603,Robin Brooks,First-Class Sportsman,48,33,89230922079,Women
604,Dr. Danielle Heath,Master of Sport of the International Class,36,19,89298768579,Women
605,Christopher Parker,Candidate for Master of Sport,15,31,89271520761,Men
606,Matthew Durham,Merited Master of Sport,27,49,89704051137,Women
607,Larry Diaz,First-Class Sportsman,14,69,89811611700,Women
608,Emily Adams,Candidate for Master of Sport,40,23,89362512381,Men
609,Alyssa Hunter,Master of Sport,10,38,89997515193,Women
610,Jessica Olson,Candidate for Master of Sport,27,43,89548909529,Men
611,Christina Gibbs,Master of Sport of the International Class,34,53,89261853914,Women
612,Monica Snow,Candidate for Master of Sport,22,45,89775773156,Men
613,Theresa Barton,Merited Master of Sport,36,62,89741912165,Men
614,William Walker,First-Class Sportsman,8,25,89601943380,Women
615,Hannah Kelly,Master of Sport,28,34,89661903915,Men
616,Emily Gross,Merited Master of Sport,24,42,89132731402,Men
617,Daniel Sullivan,Master of Sport of the International Class,28,60,89663107055,Women
618,Donna Lopez,Candidate for Master of Sport,33,45,89615312912,Men
619,Charles Johnson,Merited Master of Sport,20,40,89365644728,Men
620,Brandon Walker,Master of Sport of the International Class,19,21,89234925889,Women
621,David Perez,Master of Sport of the International Class,51,33,89241594747,Women
622,Karen Gonzalez,Merited Master of Sport,39,27,89812768237,Women
623,Tiffany Santos,Candidate for Master of Sport,23,42,89868609498,Men
624,Sherry Johnson,Candidate for Master of Sport,25,42,89505878908,Women
625,Michelle Russell,Master of Sport,30,70,89603009788,Men
626,Vanessa Lewis,Master of Sport of the International Class,47,31,89098630785,Women
627,Emily Cruz,Master of Sport,19,26,89498578438,Women
628,Edward Simpson,First-Class Sportsman,25,55,89814368918,Women
629,Summer Kennedy DDS,First-Class Sportsman,37,46,89641508870,Men
630,Megan Tate,First-Class Sportsman,14,29,89708213091,Men
631,Richard Gonzalez,First-Class Sportsman,19,19,89520730452,Women
632,Michael Cruz,Merited Master of Sport,46,60,89684488544,Men
633,Sara Hutchinson,Candidate for Master of Sport,36,22,89950183499,Women
634,David Ramirez,First-Class Sportsman,39,29,89552153882,Women
635,Veronica Oneal,Candidate for Master of Sport,48,70,89923106272,Women
636,Jon Gillespie,Merited Master of Sport,26,65,89928855843,Women
637,Dawn Obrien,Master of Sport,21,27,89598862293,Women
638,Andrea Wyatt,First-Class Sportsman,11,30,89954624765,Men
639,Savannah Sparks,Master of Sport,22,26,89588668730,Women
640,Ashley Estrada,Candidate for Master of Sport,12,46,89256849077,Women
641,James Reyes,Merited Master of Sport,36,31,89050035267,Women
642,Chad Gray,Merited Master of Sport,19,43,89059804058,Men
643,Brian Rogers,Master of Sport,8,30,89186654505,Women
644,Henry Price,Master of Sport,33,69,89829614292,Men
645,Scott Coffey,Master of Sport,13,47,89420775839,Men
646,Eric Watkins,Candidate for Master of Sport,30,54,89732299849,Women
647,Christopher Gonzalez,Merited Master of Sport,27,32,89930128767,Men
648,Jessica Morrison,First-Class Sportsman,50,33,89746032866,Women
649,Tracy Morris,Candidate for Master of Sport,14,44,89850085472,Women
650,Shawn Bailey,Merited Master of Sport,11,55,89839849428,Women
651,Jasmine Dunn,Master of Sport,39,60,89981909856,Men
652,Devin Fleming,First-Class Sportsman,38,22,89302772048,Men
653,Robert Johnson,Master of Sport,7,22,89433698906,Women
654,Sheila Williams,Merited Master of Sport,32,35,89349666701,Men
655,Allison Santos,First-Class Sportsman,36,53,89192506767,Men
656,Joshua Hernandez,First-Class Sportsman,7,62,89975662730,Men
657,Andrew Alexander,Candidate for Master of Sport,22,25,89872506248,Men
658,Lisa Turner PhD,Candidate for Master of Sport,34,48,89097447870,Men
659,Charles Brown,Merited Master of Sport,9,38,89994777214,Men
660,Jesse Miller,First-Class Sportsman,42,45,89382106697,Men
661,Deanna Curtis,Master of Sport,33,19,89058673378,Women
662,Charles Lee,First-Class Sportsman,20,36,89162731774,Men
663,Jeffery Hodge,Merited Master of Sport,52,61,89957294213,Women
664,Margaret Sanchez,Merited Master of Sport,44,41,89101694648,Women
665,Joe Rivera,Candidate for Master of Sport,31,56,89307094871,Men
666,Theresa Davis,Merited Master of Sport,42,70,89538768883,Men
667,James Reyes,Master of Sport,42,27,89404436520,Women
668,Lisa Schroeder,Candidate for Master of Sport,22,27,89929972737,Women
669,Stephen Henderson,Master of Sport,47,66,89250316646,Men
670,Rachel Ellis,Candidate for Master of Sport,17,53,89033335313,Men
671,Karen Dodson,Candidate for Master of Sport,25,24,89425401818,Men
672,Elizabeth Griffin,Master of Sport,20,41,89289320891,Women
673,Steven Berry,Master of Sport,31,42,89357641655,Women
674,Joel Foster,First-Class Sportsman,18,24,89984282723,Women
675,David Weber,First-Class Sportsman,7,35,89428183042,Men
676,David Walker,Merited Master of Sport,46,68,89974604022,Women
677,Joshua Wilson,Master of Sport of the International Class,45,43,89291344253,Women
678,Eric Zimmerman,First-Class Sportsman,48,31,89263333394,Women
679,Christina Vance,Candidate for Master of Sport,43,66,89055940105,Women
680,Robin Russo,First-Class Sportsman,25,65,89636033065,Women
681,Matthew Clark,First-Class Sportsman,29,64,89614820058,Men
682,Anthony Rosario,First-Class Sportsman,14,39,89532243227,Women
683,Colton Williams,Merited Master of Sport,19,42,89593863250,Women
684,Shannon Gardner,Master of Sport of the International Class,31,28,89070904272,Women
685,Francis Robinson,Master of Sport of the International Class,8,26,89455370826,Women
686,Timothy Barron,Merited Master of Sport,42,37,89811488808,Women
687,Mr. Dylan Roberts MD,Master of Sport of the International Class,29,54,89864910646,Men
688,Brian Rodriguez,Merited Master of Sport,19,58,89017096340,Women
689,Jesse Luna,Master of Sport of the International Class,37,52,89908541391,Women
690,Emily Brown,Master of Sport of the International Class,15,69,89288231834,Women
691,Melanie Martinez,Candidate for Master of Sport,39,22,89439068322,Women
692,Melissa Young,First-Class Sportsman,13,49,89904335551,Women
693,Lauren Reyes,Master of Sport,19,55,89080949217,Men
694,Joe Peterson,Merited Master of Sport,25,59,89707595710,Women
695,Michelle Smith,Candidate for Master of Sport,33,41,89089742284,Women
696,Jennifer Dawson,Merited Master of Sport,17,30,89272225735,Men
697,Ruben Miranda,Master of Sport of the International Class,31,40,89162065695,Men
698,Kyle Williamson,Merited Master of Sport,46,69,89196901609,Women
699,Jesse Lindsey,First-Class Sportsman,49,28,89085108744,Women
700,Brittany Johnson,Master of Sport of the International Class,34,49,89064518943,Women
701,Willie Huff,Merited Master of Sport,40,54,89055147564,Women
702,Mary Smith,Master of Sport of the International Class,25,36,89420104156,Men
703,Daniel Williams,Merited Master of Sport,23,70,89997822287,Women
704,Denise Mills,Merited Master of Sport,18,70,89119429716,Women
705,Candice Smith,Merited Master of Sport,49,62,89132930495,Women
706,Marie Brown,First-Class Sportsman,23,33,89757562813,Men
707,Susan Camacho,Master of Sport of the International Class,17,64,89004650287,Men
708,Anthony Barnes,Master of Sport,15,48,89269310599,Women
709,Stephen Smith,Master of Sport of the International Class,50,31,89938675434,Men
710,Anthony Johnson,First-Class Sportsman,33,25,89533743956,Men
711,Amy Chavez,Master of Sport,23,64,89285169193,Men
712,Adam Perez,Master of Sport,21,61,89738012849,Women
713,Joseph Johnson,Merited Master of Sport,25,63,89642706506,Women
714,Paul Dickerson,Master of Sport,32,31,89301414137,Women
715,Matthew Glass,Candidate for Master of Sport,9,61,89810090257,Men
716,Jessica Riggs,First-Class Sportsman,47,44,89871367490,Women
717,Denise Wolf,Master of Sport of the International Class,34,49,89118525016,Men
718,Jason French,First-Class Sportsman,22,57,89798904051,Men
719,Stephanie Burnett,Master of Sport of the International Class,21,20,89634548958,Women
720,Kristin Schneider,Master of Sport,38,28,89619802659,Women
721,Mandy Cain,Candidate for Master of Sport,35,44,89223021124,Women
722,Nicholas Hernandez,Candidate for Master of Sport,12,36,89473431751,Women
723,Sarah Chavez,Candidate for Master of Sport,29,43,89082908051,Women
724,Tracy Mason,Merited Master of Sport,31,50,89158620328,Women
725,Amy Jones,Merited Master of Sport,17,60,89751210345,Men
726,Shawn Hansen,Candidate for Master of Sport,40,26,89183906902,Women
727,Courtney Stewart,Master of Sport,25,35,89251603492,Men
728,Beverly Mason,Master of Sport of the International Class,50,46,89201146724,Women
729,Cynthia Thomas,Master of Sport,44,52,89128284583,Men
730,Kevin Webster,Merited Master of Sport,29,19,89928430551,Men
731,Heather Hamilton,Merited Master of Sport,33,28,89445125848,Women
732,Martha Logan,First-Class Sportsman,34,65,89595019133,Men
733,Joshua Liu,First-Class Sportsman,22,70,89073622352,Women
734,John Hughes,Master of Sport of the International Class,52,45,89793211859,Women
735,Stacy West,Master of Sport of the International Class,37,21,89211134380,Men
736,Karen Terrell,Candidate for Master of Sport,52,44,89602149879,Women
737,Joseph Cox,Merited Master of Sport,15,58,89917368849,Men
738,Thomas Roth,Merited Master of Sport,36,46,89963837274,Men
739,James Williams,First-Class Sportsman,11,19,89415072271,Women
740,Stacey Fernandez,First-Class Sportsman,51,46,89319878624,Men
741,Matthew Gonzalez,Candidate for Master of Sport,35,20,89898876279,Women
742,Eric Reynolds,First-Class Sportsman,10,50,89019978252,Women
743,Gabriel Evans,Candidate for Master of Sport,48,22,89537009400,Men
744,Mark Ramirez,Merited Master of Sport,41,55,89940106387,Men
745,Jessica Ford,First-Class Sportsman,9,67,89963253381,Women
746,Jason Figueroa,Candidate for Master of Sport,8,59,89752132599,Men
747,Charles Grant,Master of Sport,18,34,89903211298,Women
748,William Cooper,Master of Sport,18,34,89990037255,Men
749,Mr. Cory Lopez,First-Class Sportsman,15,35,89927675176,Women
750,Ryan Saunders,Master of Sport of the International Class,43,44,89078361827,Women
751,Anthony Hayes,Master of Sport of the International Class,31,29,89106663330,Women
752,Daniel Peterson,Master of Sport,37,50,89598502048,Men
753,Andres Cannon,Master of Sport of the International Class,46,49,89893007292,Women
754,Katie Mason,Merited Master of Sport,37,43,89087914477,Men
755,Jennifer Flores,First-Class Sportsman,8,44,89717221963,Women
756,Jason Hawkins,Master of Sport,43,60,89160956578,Women
757,Elizabeth Bird,Master of Sport,23,59,89930187578,Women
758,Christopher Jordan,First-Class Sportsman,23,30,89817491259,Men
759,Michael Brock,First-Class Sportsman,14,33,89178112850,Men
760,Greg Todd,First-Class Sportsman,50,32,89150293676,Men
761,Lance Strickland,Candidate for Master of Sport,39,59,89370015418,Women
762,Jennifer Jacobs,First-Class Sportsman,34,67,89564333180,Women
763,Jordan Haney,Candidate for Master of Sport,28,66,89995629132,Men
764,Wanda Short,Merited Master of Sport,43,66,89308075579,Men
765,Stephen Jackson,Master of Sport,39,33,89593246073,Men
766,Kylie Young,Merited Master of Sport,19,21,89610318841,Women
767,Lisa Lee,Master of Sport,16,34,89582636834,Men
768,Audrey Webster,Master of Sport of the International Class,36,23,89889206478,Women
769,Bill Brown,First-Class Sportsman,29,68,89495605479,Women
770,Edgar Smith,Candidate for Master of Sport,33,42,89382500005,Men
771,Sandra Rodgers,Master of Sport,16,42,89850362235,Men
772,Chelsea Smith,Master of Sport of the International Class,18,44,89316429541,Women
773,Ethan Maldonado,Master of Sport,15,46,89332179486,Women
774,Kimberly Cunningham,Merited Master of Sport,36,52,89747174007,Men
775,Sarah Arnold,Master of Sport of the International Class,52,65,89997486081,Women
776,Micheal Taylor,First-Class Sportsman,49,19,89683501797,Women
777,Michael Stewart,Candidate for Master of Sport,17,29,89448123720,Men
778,Tonya Brown,Master of Sport of the International Class,48,53,89652003263,Women
779,Michael Randall,First-Class Sportsman,10,64,89910005558,Men
780,Andrew Cook,Merited Master of Sport,24,60,89890576234,Women
781,Kelsey Bond,Master of Sport of the International Class,18,35,89819276094,Men
782,Jeffery Ward,First-Class Sportsman,37,24,89116955805,Women
783,Linda Carr,Candidate for Master of Sport,11,48,89281492573,Men
784,William Spencer,Merited Master of Sport,23,48,89936942339,Women
785,Norman Doyle,First-Class Sportsman,43,19,89992855868,Women
786,Jordan Calderon,Master of Sport,27,62,89458738529,Men
787,Karen Garrett,First-Class Sportsman,49,50,89712008885,Men
788,Taylor Pineda,First-Class Sportsman,32,23,89338682947,Women
789,Leah Lara,First-Class Sportsman,28,26,89096720212,Men
790,Nancy Larson,Merited Master of Sport,47,69,89286392934,Men
791,Sandy Gallegos,First-Class Sportsman,10,45,89245829526,Men
792,Megan Miller,Candidate for Master of Sport,18,28,89636085784,Men
793,Nicholas Perry,First-Class Sportsman,9,28,89651139367,Women
794,Bonnie Anderson,First-Class Sportsman,27,18,89905978272,Women
795,Pamela Evans,Merited Master of Sport,27,35,89797209336,Women
796,Gregory Alexander,First-Class Sportsman,11,49,89398619700,Men
797,Morgan Garcia,Master of Sport,24,25,89300294719,Men
798,Eddie Bell,Master of Sport,42,44,89437681993,Women
799,Jonathan Hernandez,First-Class Sportsman,6,26,89768748653,Women
800,Joshua Mcdonald,First-Class Sportsman,42,69,89039814835,Men
801,Tanya Warner,First-Class Sportsman,25,63,89998087556,Women
802,Curtis Larson,Candidate for Master of Sport,16,63,89516598668,Men
803,Alyssa Best,Merited Master of Sport,18,38,89770892947,Women
804,Patricia Patterson,Master of Sport of the International Class,12,59,89127943120,Women
805,Kurt Clark,Master of Sport,40,48,89961674782,Men
806,James Brown,Master of Sport,10,25,89443533028,Men
807,Zachary King,First-Class Sportsman,8,26,89490696069,Men
808,Donald Cardenas,Master of Sport,52,39,89039856063,Women
809,Kristen Parks,Master of Sport,29,69,89035639798,Men
810,Wayne Mendez,Candidate for Master of Sport,12,55,89100546129,Women
811,Donald Potts,First-Class Sportsman,14,35,89540765966,Men
812,Elizabeth Sellers,Merited Master of Sport,42,41,89713869418,Men
813,John Braun,Candidate for Master of Sport,10,60,89645799614,Men
814,Andrea Byrd,Merited Master of Sport,9,68,89077413262,Women
815,Jose Young,Merited Master of Sport,12,21,89156236470,Men
816,Carl Bell DDS,First-Class Sportsman,49,44,89430171144,Women
817,Ana Allen,Candidate for Master of Sport,11,45,89341640194,Women
818,Chad Smith,Master of Sport,47,23,89004512947,Men
819,Samantha Fowler,Candidate for Master of Sport,20,19,89685922868,Men
820,Patrick Hines,Master of Sport of the International Class,48,51,89899715207,Women
821,Randall Welch,Master of Sport of the International Class,52,26,89485774819,Men
822,Daniel Hodges,Master of Sport of the International Class,23,32,89037355043,Women
823,Juan Davis,Merited Master of Sport,23,69,89646167853,Women
824,James Esparza,Master of Sport,39,25,89273894810,Men
825,Daniel Walter,Master of Sport,22,64,89760744501,Men
826,Michael Davis,Merited Master of Sport,11,24,89224975420,Women
827,Theresa Merritt,Master of Sport,46,59,89743209253,Men
828,Mr. Anthony Smith PhD,Master of Sport of the International Class,11,52,89946799924,Women
829,John Klein,Candidate for Master of Sport,41,40,89733261225,Men
830,Larry Rios,Master of Sport of the International Class,50,49,89825331028,Men
831,Katherine Grant,Candidate for Master of Sport,10,29,89883843354,Women
832,Evan Rodriguez,Master of Sport,42,36,89721062949,Women
833,Tyler Cervantes,Master of Sport of the International Class,24,41,89117606917,Men
834,David Simmons,Master of Sport,27,56,89345262752,Women
835,Daniel Wiley,Master of Sport,35,28,89548664052,Women
836,Sarah Porter,Master of Sport,51,31,89383895759,Men
837,Andrew Garcia,Candidate for Master of Sport,35,23,89193491223,Men
838,Mary Reynolds,Candidate for Master of Sport,41,28,89059560021,Women
839,Dr. Sarah Gardner,Master of Sport,28,37,89360055251,Women
840,Kara Garcia,First-Class Sportsman,41,45,89941506669,Women
841,Ashley Morris,First-Class Sportsman,41,23,89933634254,Women
842,Ashley Hall,Master of Sport,51,47,89539455273,Women
843,Thomas Oconnor,Master of Sport,32,28,89310907620,Women
844,Robert Macias,First-Class Sportsman,10,24,89828035659,Men
845,Kevin Oliver,Merited Master of Sport,28,40,89958222628,Women
846,Riley Green,First-Class Sportsman,36,40,89692286034,Women
847,Robert Banks,Master of Sport of the International Class,51,26,89903935160,Women
848,William Coleman,Merited Master of Sport,26,40,89719662055,Women
849,Robert Johnson,Merited Master of Sport,48,57,89456529635,Women
850,Mitchell Bell,Candidate for Master of Sport,28,28,89839666998,Women
851,Steven Zhang,First-Class Sportsman,31,52,89866027077,Men
852,Barry Contreras,Master of Sport,10,49,89606443777,Men
853,James Bell,First-Class Sportsman,7,40,89811871151,Women
854,Darryl Green,Candidate for Master of Sport,18,36,89797928167,Men
855,Carolyn Velasquez,Candidate for Master of Sport,12,55,89194593517,Men
856,Daniel Ellis,Candidate for Master of Sport,46,39,89910396110,Men
857,Danielle Smith,Merited Master of Sport,21,67,89259312082,Women
858,David Mcconnell,Master of Sport of the International Class,29,19,89614289481,Men
859,Dwayne Meyer MD,Master of Sport of the International Class,51,44,89614156562,Women
860,James Baird MD,First-Class Sportsman,50,70,89532880570,Men
861,Vanessa Santana,Candidate for Master of Sport,41,36,89381530508,Women
