
863,Adrienne Rhodes,Second-Class Sportsman,19,89360600312,Women
864,Vanessa Lin,Candidate for Master of Sport,36,89592395407,Women
865,Erin Rodriguez,First-Class Junior Sportsman,29,89475860761,Men
866,Joshua Khan,Master of Sport,13,89378427817,Women
867,Kendra Harrison,Merited Master of Sport,26,89503436162,Women
868,Cory Simpson,Merited Master of Sport,14,89569357951,Men
869,Travis Hartman,Master of Sport of the International Class,35,89776126622,Women
870,Travis Sampson,First-Class Junior Sportsman,20,89615225643,Men
871,Lisa Sanchez,First-Class Junior Sportsman,6,89821646600,Men
872,Raymond Brown,Third-Class Sportsman,39,89848375766,Men
873,Jermaine Mcpherson,Master of Sport of the International Class,19,89414817149,Men
874,Brittany Henderson,Third-Class Junior Sportsman,20,89424294770,Women
875,Sara Johnson,Second-Class Sportsman,17,89992459791,Men
876,Paul Flores,Merited Master of Sport,34,89123088084,Men
877,Ashley Meadows,Third-Class Junior Sportsman,12,89451568607,Women
878,Heather Gonzalez,Second-Class Sportsman,30,89542213251,Women
879,Benjamin Hopkins Jr.,None,24,89924253252,Women
880,James Ortega,Third-Class Sportsman,15,89409867146,Women
881,Ryan Jones,Third-Class Junior Sportsman,14,89570526155,Women
882,Ashley Mann,Second-Class Sportsman,40,89351615469,Women
883,Diana Walker,None,25,89575775141,Women
884,Scott Turner,Master of Sport,28,89999373826,Men
885,James Mitchell,Third-Class Junior Sportsman,36,89191344750,Men
886,Jessica Bush,Second-Class Junior Sportsman,40,89633965996,Women
887,Michelle Myers,First-Class Sportsman,36,89186948162,Men
888,Marc Steele,Candidate for Master of Sport,20,89975965817,Men
889,William Young,Second-Class Junior Sportsman,24,89257815213,Women
890,Troy Adams,None,38,89655866640,Women
891,Joseph Brown,Candidate for Master of Sport,7,89422689883,Men
892,Andrea Donovan,Master of Sport of the International Class,25,89911315246,Women
893,Scott Robinson,Master of Sport of the International Class,9,89463696561,Men
894,Dorothy Miller,Second-Class Sportsman,12,89794179969,Men
895,Dr. Tony Smith,Third-Class Junior Sportsman,9,89780328958,Women
896,Melanie Owens,Merited Master of Sport,14,89691227005,Women
897,Samantha Harrington,Third-Class Sportsman,17,89986890419,Men
898,Deborah Griffin,Master of Sport of the International Class,39,89569720053,Men
899,James Salazar,Second-Class Junior Sportsman,25,89585651412,Men
900,Tammy Williams,None,27,89680546218,Men
901,Victor Pope,Merited Master of Sport,34,89003481399,Women
902,Joan Barnes,First-Class Sportsman,31,89916153916,Women
903,Richard Gates,Master of Sport of the International Class,34,89041893247,Women
904,Matthew Fox,Second-Class Sportsman,33,89255205804,Men
905,Ryan Brewer,Candidate for Master of Sport,23,89335052129,Men
906,Brenda Hernandez,First-Class Sportsman,25,89745883892,Women
907,Tracey Woodard,First-Class Sportsman,14,89459378567,Women
908,Christopher Ryan,Third-Class Sportsman,25,89074600783,Women
909,Adam Nicholson,Merited Master of Sport,9,89565430002,Women
910,Mrs. Judy Kim,First-Class Junior Sportsman,36,89464238612,Women
911,Jeffery Walker,Third-Class Junior Sportsman,31,89132826179,Women
912,Beverly Peck,Third-Class Junior Sportsman,18,89858892531,Women
913,Sally Wolf,Candidate for Master of Sport,40,89282440724,Women
914,Renee Kennedy,None,17,89346612844,Women
915,Jennifer Garcia,Third-Class Junior Sportsman,25,89855341903,Men
916,Andrea Erickson,First-Class Junior Sportsman,8,89564662073,Men
917,Chelsea Rich,Second-Class Sportsman,32,89255778232,Men
918,Gary Martin,Master of Sport of the International Class,33,89479295550,Men
919,Laura Nelson,First-Class Junior Sportsman,35,89647464453,Men
920,Emily Smith,Second-Class Junior Sportsman,11,89839648115,Men
921,Brittney Ramirez,Second-Class Junior Sportsman,9,89417387159,Men
922,Alexander Stanley,Second-Class Sportsman,10,89488227713,Women
923,Kim Chen,Third-Class Junior Sportsman,13,89919768964,Men
924,Cody Bailey,Merited Master of Sport,31,89051128814,Women
925,Hannah Finley,First-Class Junior Sportsman,12,89737114271,Men
926,Vicki Webb,First-Class Sportsman,7,89687242488,Men
927,Ashley Simpson,Master of Sport,37,89908641516,Women
928,Michael Smith,Second-Class Junior Sportsman,9,89989988054,Men
929,Steve Cooper,Third-Class Sportsman,32,89165818003,Women
930,Ryan Stewart,Master of Sport of the International Class,30,89703825307,Women
931,Brandon Mcpherson,First-Class Junior Sportsman,14,89466222629,Men
932,Jerry Hahn,Third-Class Sportsman,7,89675103904,Women
933,Robert Johnson,Candidate for Master of Sport,22,89623781518,Men
934,Willie Bennett,Second-Class Junior Sportsman,9,89616232445,Men
935,Chad Owen,First-Class Junior Sportsman,37,89985579483,Men
936,Daniel Smith,Third-Class Junior Sportsman,30,89055461441,Men
937,Jason Davis,Third-Class Junior Sportsman,29,89623936118,Men
938,Thomas Cabrera,Merited Master of Sport,25,89043925836,Women
939,Vincent Wilson,Merited Master of Sport,36,89403374304,Men
940,Kathy Frye,Candidate for Master of Sport,15,89880658039,Women
941,Russell Ingram,Second-Class Junior Sportsman,8,89746912347,Women
942,Frances Gonzalez,First-Class Sportsman,34,89450626196,Men
943,Brenda Smith,Merited Master of Sport,15,89490538353,Women
944,Todd Rivera,Second-Class Junior Sportsman,6,89549577249,Women
945,Sarah Burke,Second-Class Sportsman,24,89842650962,Men
946,Kyle Owens,Merited Master of Sport,28,89310437123,Women
947,Margaret Hughes,First-Class Sportsman,35,89649368496,Men
948,Michael Wells,Master of Sport,22,89985086182,Men
949,James Anderson,Merited Master of Sport,33,89787705216,Women
950,Marc Mullins,Master of Sport,12,89022555907,Women
951,George Brewer,Third-Class Junior Sportsman,15,89267364816,Women
952,Henry Wall,Second-Class Sportsman,11,89561546946,Women
953,Michelle Davenport,Second-Class Junior Sportsman,12,89225267254,Men
954,Joseph Ramirez,Third-Class Sportsman,25,89015446559,Men
955,John Sexton,None,34,89441016170,Men
956,Melody Bell,First-Class Sportsman,38,89612844536,Men
957,Tanya Campbell,None,22,89503408117,Women
958,Christine Smith,Candidate for Master of Sport,20,89133158664,Women
959,Douglas Davis,Merited Master of Sport,26,89802856750,Women
960,John Mendez,None,35,89412461659,Women
961,Sharon Collins,Second-Class Junior Sportsman,30,89870382022,Men
962,Robert Parker,Second-Class Junior Sportsman,12,89505984483,Women
963,Allison Key,Candidate for Master of Sport,18,89870362951,Women
964,Geoffrey Stevenson,Merited Master of Sport,22,89689945274,Men
965,Lisa Williams,Master of Sport,12,89817691121,Women
966,Thomas Jackson,Second-Class Sportsman,38,89593899410,Women
967,Deanna Turner,Third-Class Junior Sportsman,36,89374497492,Men
968,Amanda Patterson,Merited Master of Sport,23,89452436233,Women
969,Shane Hansen,First-Class Sportsman,28,89119420940,Men
970,Russell Anderson,First-Class Sportsman,13,89489787031,Women
971,Ryan Sharp,Candidate for Master of Sport,23,89166436082,Women
972,Lauren Marshall,Third-Class Junior Sportsman,36,89441411751,Women
973,Aaron Myers,First-Class Sportsman,27,89793145965,Men
974,Michael Coleman,Second-Class Junior Sportsman,13,89374264463,Women
975,Ashley Rowe,First-Class Junior Sportsman,24,89558657879,Women
976,Ian Baker,First-Class Sportsman,11,89426417655,Men
977,Patricia Wells,Master of Sport,7,89929811188,Women
978,Jay Wilkins,Third-Class Junior Sportsman,40,89412991447,Men
979,Shannon Smith,Third-Class Junior Sportsman,24,89694085134,Men
980,Christina Fisher,Merited Master of Sport,34,89294700955,Men
981,Christina Baker,Candidate for Master of Sport,11,89306933032,Men
982,Jessica Ibarra,Second-Class Junior Sportsman,12,89606402779,Men
983,Tina Moore,None,27,89304376702,Men
984,Cheryl Richmond,Candidate for Master of Sport,30,89849098814,Women
985,Lawrence Rodriguez,Candidate for Master of Sport,40,89754696646,Men
986,Lauren Marshall,Master of Sport,21,89324495803,Men
987,Jessica Aguilar,Candidate for Master of Sport,9,89513878256,Men
988,Krystal Li,Master of Sport of the International Class,26,89012267608,Men
989,Katelyn Caldwell,Merited Master of Sport,22,89260136406,Men
990,Jerry Monroe,Master of Sport of the International Class,10,89772574819,Men
991,Richard Mayer,Master of Sport of the International Class,35,89522445042,Men
992,Aaron Shepherd,Merited Master of Sport,33,89218416205,Men
993,Sara Campos,Third-Class Sportsman,25,89571980874,Men
994,Alexander Harper,None,20,89171842063,Men
995,Kyle Santos,Master of Sport,17,89078448468,Women
996,Albert Murray,Candidate for Master of Sport,17,89698689414,Women
997,Jacob Tanner,Third-Class Sportsman,38,89135404961,Women
998,Teresa Williams,First-Class Sportsman,14,89347074057,Men
999,Ryan Hoffman,Candidate for Master of Sport,15,89649022534,Men
1000,Alexis Santos,Merited Master of Sport,27,89020123553,Women
1001,Melissa Bailey,Merited Master of Sport,30,89981476780,Men
1002,Barbara Sosa,Master of Sport,12,89832332915,Men
1003,Perry Clark,First-Class Sportsman,20,89496016649,Women
1004,Lawrence Carroll,First-Class Sportsman,32,89268525706,Women
1005,Steven Robles,Master of Sport of the International Class,8,89845074766,Men
1006,Jose Whitaker,Third-Class Junior Sportsman,31,89499148147,Men
1007,Carlos Kramer,Master of Sport of the International Class,21,89176623162,Women
1008,Steven Baker,First-Class Sportsman,10,89992621971,Women
1009,Sarah Woodard,First-Class Sportsman,14,89021875030,Men
1010,Katrina Howell,None,9,89025947699,Men
1011,Brian Burnett,Master of Sport,13,89282058901,Men
1012,Christina Cox,First-Class Junior Sportsman,17,89588794643,Men
1013,Mr. Ronald Hopkins,Master of Sport,22,89354806553,Men
1014,Dr. Jennifer Carroll MD,Master of Sport,26,89382071447,Women
1015,Steven Beltran,Master of Sport,34,89416949049,Men
1016,Kyle Ruiz,First-Class Sportsman,20,89053056383,Men
1017,Cathy Griffith,First-Class Junior Sportsman,25,89922928926,Men
1018,Jesus Jenkins,Second-Class Junior Sportsman,31,89444613727,Men
1019,Jennifer Thornton,First-Class Junior Sportsman,17,89695226556,Men
1020,Anthony Peterson,First-Class Sportsman,39,89031059493,Women
1021,Sara Moore,Merited Master of Sport,35,89209661958,Women
1022,Jamie Hood,Third-Class Sportsman,17,89677993335,Women
1023,Austin Boyd,Candidate for Master of Sport,13,89225260613,Men
1024,Jacqueline Maldonado,First-Class Junior Sportsman,19,89173392273,Men
1025,Gerald Williams,Third-Class Junior Sportsman,25,89485518009,Women
1026,Monique Gray,Merited Master of Sport,19,89415918544,Men
1027,Ebony Oconnor,Candidate for Master of Sport,9,89564232716,Men
1028,David Gardner,Candidate for Master of Sport,7,89425095075,Women
1029,Adrian Cruz,Second-Class Junior Sportsman,19,89651968130,Men
1030,Laura Bailey,Master of Sport of the International Class,20,89957718524,Women
1031,Dylan Hopkins,Second-Class Sportsman,39,89045220056,Men
1032,Amanda Hall,Third-Class Junior Sportsman,9,89469836625,Men
1033,Shawn Reeves,Candidate for Master of Sport,25,89184169379,Women
1034,Courtney Miller,Third-Class Sportsman,12,89660717576,Women
1035,Edward Webb,Master of Sport of the International Class,29,89020150786,Men
1036,Denise Bryant MD,Second-Class Sportsman,10,89191023327,Women
1037,Jacob Burke,Third-Class Junior Sportsman,21,89370031189,Women
1038,James Houston,Third-Class Junior Sportsman,7,89507429801,Men
1039,Rachel Shaw,Candidate for Master of Sport,34,89256121225,Women
1040,Natasha Brown,Master of Sport,39,89157585931,Men
1041,Yvonne Bennett,Candidate for Master of Sport,21,89313249534,Men
1042,Jacqueline Dalton,Master of Sport,30,89304012203,Men
1043,Thomas Martin,First-Class Sportsman,11,89726933552,Men
1044,Blake Rios,Second-Class Junior Sportsman,21,89870360309,Women
1045,Clinton Keller,Merited Master of Sport,22,89592213427,Women
1046,Susan Orr,First-Class Sportsman,40,89947906552,Women
1047,Christopher Johnston,First-Class Sportsman,35,89327422655,Men
1048,Michael Curry,First-Class Junior Sportsman,37,89301447586,Women
1049,Mary Norris,Second-Class Junior Sportsman,10,89948340788,Women
1050,Nancy Carson,Merited Master of Sport,35,89825312994,Men
1051,David Trevino,Candidate for Master of Sport,15,89771798193,Men
1052,April Fleming,Candidate for Master of Sport,36,89242738491,Women
1053,James Garcia,First-Class Junior Sportsman,33,89905703261,Women
1054,Tara Escobar,None,9,89220336433,Women
1055,Larry Case,First-Class Junior Sportsman,17,89121477103,Women
1056,Michael Smith,None,20,89099519025,Men
1057,Sara Pena,First-Class Sportsman,40,89670699876,Women
1058,James Gray,Second-Class Junior Sportsman,35,89246637350,Women
1059,Laura Brown,Master of Sport,40,89621088670,Men
1060,Casey Chandler,Merited Master of Sport,32,89286835415,Women
1061,Anna Campos,Master of Sport,25,89879513642,Men
1062,Robert Franco,None,12,89840332045,Men
1063,Jorge Jackson,Candidate for Master of Sport,12,89488726269,Men
1064,Erica Hill,Third-Class Junior Sportsman,10,89049622776,Women
1065,Tyler Hart,Merited Master of Sport,23,89502806671,Men
1066,Franklin Gray,None,18,89136966056,Men
1067,Wendy Thompson,Master of Sport of the International Class,6,89635140068,Men
1068,Frank Williams,First-Class Sportsman,22,89715386479,Men
1069,Andrea Bryant,Master of Sport of the International Class,7,89676591310,Men
1070,Adam Wood,First-Class Sportsman,35,89942542230,Men
1071,Charles Ford,Second-Class Sportsman,21,89476228099,Men
1072,Joseph Ramsey,Candidate for Master of Sport,38,89284978835,Women
1073,Samantha Haas,First-Class Junior Sportsman,19,89075191258,Women
1074,Stacy Sanders,Third-Class Junior Sportsman,9,89972482172,Women
1075,Christy Smith,Second-Class Junior Sportsman,17,89948531760,Men
1076,Dana Huynh DVM,Third-Class Junior Sportsman,11,89413319279,Women
1077,Kathleen Martin,Third-Class Sportsman,40,89560669310,Women
1078,Sherry Hanson,Candidate for Master of Sport,38,89982684010,Men
1079,Taylor Logan,Master of Sport,37,89380820786,Women
1080,Scott Rodriguez,None,24,89532562981,Men
1081,Leslie Hodges,None,13,89075332670,Men
1082,Shane Pena,Master of Sport,32,89009266845,Men
1083,Nicole Vaughn,Second-Class Sportsman,25,89326283966,Women
1084,Matthew Nelson,Master of Sport of the International Class,30,89187247845,Men
1085,Lucas Hughes,First-Class Sportsman,18,89145623803,Women
1086,Jason Miranda,Merited Master of Sport,18,89218780913,Men
1087,Jonathan Holmes Jr.,Third-Class Junior Sportsman,40,89171678614,Men
1088,Martin Payne,Master of Sport of the International Class,12,89605731937,Men
1089,Timothy Ross,Second-Class Sportsman,36,89380837512,Men
1090,Brian Tucker,Merited Master of Sport,13,89058388832,Women
1091,Roger Williams,None,37,89761914060,Men
1092,Nicole White,Third-Class Junior Sportsman,34,89754602736,Women
1093,Paul Cuevas,First-Class Sportsman,29,89203296198,Men
1094,Nicholas Lopez,Second-Class Junior Sportsman,32,89992640112,Men
1095,Carol Kelly,None,14,89700693352,Men
1096,Stephanie Garcia,Third-Class Sportsman,23,89805679907,Women
1097,Michael Watson,Master of Sport of the International Class,12,89576412940,Men
1098,Candice Barrett,Third-Class Sportsman,37,89470033856,Men
1099,Amanda Lucas,Third-Class Junior Sportsman,12,89371808115,Women
1100,Dennis Kennedy,Master of Sport of the International Class,13,89784351737,Women
1101,Gerald Ward,First-Class Sportsman,38,89960837403,Men
1102,Kevin Williams,Third-Class Sportsman,31,89020953358,Women
1103,Frank Cowan,Master of Sport,36,89969419258,Women
1104,Steven Williams,Master of Sport of the International Class,13,89390308362,Women
1105,Tammy Williams,Master of Sport of the International Class,9,89282043119,Men
1106,William Osborne,Second-Class Junior Sportsman,33,89421027590,Women
1107,Anthony Walker,Merited Master of Sport,14,89108839147,Women
1108,Terri Goodwin,Third-Class Junior Sportsman,20,89920046528,Women
1109,Jonathan Carpenter,Master of Sport of the International Class,21,89761555632,Women
1110,Kevin Winters,Second-Class Sportsman,35,89079921149,Men
1111,Jennifer Harris,First-Class Junior Sportsman,29,89238625696,Men
1112,Peter Willis,First-Class Sportsman,36,89202115887,Men
1113,Brenda Pearson,Third-Class Sportsman,26,89588599936,Women
1114,Aaron Walker,None,16,89320812846,Men
1115,Taylor Woods,First-Class Junior Sportsman,40,89495858093,Women
1116,Joyce Andersen,Master of Sport,22,89022683322,Men
1117,Alan Murphy,First-Class Sportsman,18,89414943280,Women
1118,Kelsey Underwood DVM,First-Class Junior Sportsman,10,89499651945,Men
1119,Ana Sullivan,Third-Class Junior Sportsman,34,89661519403,Women
1120,Daniel Adkins,Third-Class Sportsman,35,89993662551,Men
1121,Yvonne Estrada,Third-Class Sportsman,9,89692143754,Men
1122,Stephen Smith,Third-Class Sportsman,12,89041111651,Women
1123,Mark Greene,Master of Sport,10,89164876309,Women
1124,Chad Rogers,Merited Master of Sport,36,89303383220,Women
1125,Jasmine Hill,Master of Sport,19,89173790418,Men
1126,Christine Nixon,Merited Master of Sport,29,89905770332,Women
1127,David Vazquez,Master of Sport,39,89306355907,Women
1128,Brandon Barrett,Master of Sport of the International Class,14,89841999131,Women
1129,Brian Rivera,Third-Class Sportsman,11,89014476939,Women
1130,Joan Cannon,Master of Sport of the International Class,28,89610894164,Men
1131,Mrs. April Tucker DDS,First-Class Sportsman,34,89383278726,Women
1132,Melissa Burton,Merited Master of Sport,26,89600432787,Women
1133,Jessica Levy,Master of Sport,32,89665983422,Men
1134,Sara Bailey,Third-Class Sportsman,22,89746064094,Men
1135,Jennifer Mckinney,Second-Class Sportsman,36,89959492506,Men
1136,Crystal Smith,Third-Class Sportsman,13,89894427467,Women
1137,Cody Gilbert,Third-Class Junior Sportsman,10,89377713823,Men
1138,Nathan Green,Merited Master of Sport,38,89196092080,Women
1139,Larry Harvey,Second-Class Junior Sportsman,39,89378237353,Women
1140,Jennifer Brown,First-Class Sportsman,13,89958169031,Women
1141,Samantha Nichols,Second-Class Junior Sportsman,16,89797799074,Men
1142,Adam Cabrera,Second-Class Junior Sportsman,13,89957602807,Men
1143,Christopher Hamilton,First-Class Sportsman,23,89530814403,Men
1144,Kimberly Daniel,First-Class Sportsman,23,89643848427,Men
1145,Crystal Caldwell,Candidate for Master of Sport,35,89705293256,Men
1146,Raymond Jenkins,None,15,89272427626,Women
1147,Joseph Morris,Third-Class Sportsman,40,89683542016,Women
1148,David Morrow,Candidate for Master of Sport,29,89831173621,Women
1149,Anna Brown,None,7,89694427197,Men
1150,Marissa Esparza,Master of Sport,6,89847995661,Men
1151,Allen Ellis PhD,First-Class Sportsman,36,89321287487,Men
1152,Karen Oliver,Third-Class Junior Sportsman,16,89912433520,Men
1153,Mr. Gabriel Kennedy,Second-Class Junior Sportsman,18,89390261308,Women
1154,Steven Cross,Master of Sport,31,89860683648,Men
1155,Cameron Wilson,Master of Sport of the International Class,23,89382068386,Women
1156,James Baker,Second-Class Junior Sportsman,11,89549233700,Women
1157,Steven Morgan,Second-Class Junior Sportsman,23,89595743712,Men
1158,Kimberly Vasquez,None,33,89668954891,Men
1159,Valerie Gonzalez,Second-Class Junior Sportsman,7,89891917645,Men
1160,Marcus Lewis,Second-Class Junior Sportsman,6,89178579611,Men
1161,Ashley Nguyen,Second-Class Sportsman,17,89478965527,Men
1162,Kimberly Brewer,Candidate for Master of Sport,33,89008565136,Women
1163,Patrick Williams,First-Class Sportsman,33,89569801720,Women
1164,Mark Ellis,Second-Class Sportsman,16,89853616393,Men
1165,Brenda Vasquez,Merited Master of Sport,33,89353643858,Women
1166,Manuel Ortiz,Third-Class Sportsman,9,89044365840,Men
1167,Bryce Werner,Master of Sport of the International Class,13,89158978757,Women
1168,Mario Reed,Merited Master of Sport,7,89292101342,Women
1169,Carolyn Knox,Master of Sport of the International Class,8,89823208738,Men
1170,Matthew Dean,Merited Master of Sport,35,89568444575,Men
1171,Gregory Hicks,Second-Class Junior Sportsman,12,89594270772,Men
1172,Mrs. Laura Simpson PhD,Third-Class Sportsman,40,89173502213,Women
1173,Deborah White,Master of Sport,22,89339845616,Men
1174,Carrie Frost,First-Class Sportsman,36,89054736915,Men
1175,Michael Frank,Third-Class Sportsman,36,89524901900,Women
1176,Charles Shah,First-Class Junior Sportsman,30,89905420314,Women
1177,Andrea Choi,None,7,89225035352,Women
1178,Tyler Evans,Third-Class Junior Sportsman,17,89411501229,Women
1179,Michael Schneider,Merited Master of Sport,29,89470601116,Women
1180,Adrian Shepard,Candidate for Master of Sport,39,89767869159,Women
1181,John Morales,Master of Sport,9,89065967391,Men
1182,Sarah Salazar,Second-Class Sportsman,23,89951952225,Women
1183,Catherine Walker,Second-Class Sportsman,15,89232700612,Men
1184,Cory Scott,Master of Sport,30,89896141061,Women
1185,Lawrence Miller,First-Class Sportsman,8,89588516397,Women
1186,David Smith,Master of Sport of the International Class,10,89801653849,Women
1187,Jose Clark,Second-Class Junior Sportsman,13,89022056696,Women
1188,Taylor Chavez,Second-Class Sportsman,19,89294064795,Women
1189,Anthony Miller,First-Class Junior Sportsman,18,89875033885,Men
1190,Nicole Green,First-Class Junior Sportsman,37,89497176332,Men
1191,Bridget Jimenez,First-Class Sportsman,40,89519614377,Women
1192,Duane Alvarado,First-Class Junior Sportsman,6,89073482677,Men
1193,Nathan Willis,None,14,89627251735,Men
1194,Kathryn Boone,Candidate for Master of Sport,37,89002335404,Women
1195,Katherine Gibbs,Merited Master of Sport,39,89714930670,Women
1196,Peter Moran,Master of Sport,18,89265038293,Women
1197,Laura Gutierrez,Master of Sport of the International Class,24,89059520495,Women
1198,Robert Webster,Merited Master of Sport,26,89138222466,Women
1199,Tiffany Gibson,Merited Master of Sport,14,89334462748,Men
1200,Gail Glass,Second-Class Junior Sportsman,14,89535785955,Women
1201,Julia Fox,Master of Sport,35,89993282556,Men
1202,Sabrina Gilbert,Candidate for Master of Sport,40,89427842781,Men
1203,Krystal Phillips,First-Class Sportsman,9,89657234099,Men
1204,Angela Dean,First-Class Sportsman,11,89002857642,Men
1205,Sarah Jones,Second-Class Sportsman,24,89473774811,Men
1206,Sarah Pope,Candidate for Master of Sport,19,89368031961,Women
1207,Geoffrey Carpenter,Second-Class Junior Sportsman,30,89737702649,Men
1208,Samantha Mccoy,First-Class Sportsman,18,89941765881,Women
1209,Karen Huff,First-Class Sportsman,31,89626883456,Men
1210,Kristen Castillo,Master of Sport,27,89612196959,Men
1211,David Ellis,Master of Sport,23,89820038569,Men
1212,Rebecca Bradshaw,Third-Class Sportsman,18,89991693289,Men
1213,Kathy Adams,Second-Class Junior Sportsman,32,89949294478,Women
1214,Justin Snyder,Second-Class Junior Sportsman,16,89815408090,Men
1215,Rhonda Cole,Candidate for Master of Sport,10,89838096210,Men
1216,Tina Taylor,None,13,89396325290,Women
1217,Christopher Lee,None,34,89389837666,Women
1218,Justin Kramer,Third-Class Junior Sportsman,37,89980787664,Women
1219,Melissa Garza,Third-Class Junior Sportsman,37,89898927104,Women
1220,Joseph Richardson,First-Class Junior Sportsman,16,89494573183,Women
1221,Sean Robinson,Third-Class Junior Sportsman,25,89216394010,Men
1222,Mr. Adam Kennedy,Master of Sport of the International Class,18,89250018593,Men
1223,Veronica Dean,Third-Class Junior Sportsman,11,89248554018,Men
1224,Beth Castillo,Third-Class Sportsman,16,89360207837,Men
1225,Amanda Adams,Third-Class Junior Sportsman,20,89794260886,Men
1226,Scott Barton,Master of Sport,32,89917429809,Women
1227,Rachel Mccarty,Third-Class Junior Sportsman,23,89739535800,Women
1228,Sarah Gray,Master of Sport,15,89490943158,Women
1229,Nicholas Hill,None,20,89135602154,Men
1230,William Castaneda,Third-Class Junior Sportsman,35,89404111649,Women
1231,Annette Adams,Merited Master of Sport,39,89480534388,Women
1232,William Patrick PhD,Second-Class Junior Sportsman,16,89129129194,Women
1233,Nathan Reyes,Candidate for Master of Sport,13,89822661489,Men
1234,William Harvey,None,10,89210536065,Men
1235,Michele Cook,Second-Class Junior Sportsman,10,89411603030,Women
1236,Daniel Garcia,Merited Master of Sport,21,89268618499,Men
1237,Barry Smith,Merited Master of Sport,25,89800914770,Men
1238,Edwin Jacobs,Second-Class Junior Sportsman,39,89430157869,Men
1239,Roger Reed,None,22,89319139091,Women
1240,Debra Cain,None,13,89721076068,Women
1241,Vanessa Valdez,Master of Sport,31,89118758128,Women
1242,Karen Ford,Candidate for Master of Sport,20,89736267652,Men
1243,Jessica Zamora,First-Class Junior Sportsman,26,89762148395,Women
1244,Brandy Collier,First-Class Sportsman,25,89968097651,Men
1245,Michael Ford,First-Class Sportsman,16,89167590851,Women
1246,Scott Hardy,First-Class Junior Sportsman,23,89070170782,Women
1247,Gregory Baker,Third-Class Junior Sportsman,10,89460285760,Women
1248,Christopher Holloway,Merited Master of Sport,27,89550820089,Men
1249,Tabitha Page,Candidate for Master of Sport,18,89658278786,Men
1250,Lisa Haynes,None,21,89187512707,Women
1251,Carolyn York,None,25,89162095592,Men
1252,Jamie Baker,Second-Class Sportsman,31,89621898014,Women
1253,Brian Costa,Merited Master of Sport,27,89763351309,Women
1254,James Ross,Candidate for Master of Sport,19,89575620672,Men
1255,Donna Gutierrez,Third-Class Junior Sportsman,14,89017661812,Men
1256,Douglas Kelley,Candidate for Master of Sport,6,89589036910,Women
1257,Joshua Moody,Third-Class Junior Sportsman,10,89335757453,Women
1258,Sarah Barajas,Candidate for Master of Sport,40,89930345349,Men
1259,Deborah Prince,First-Class Junior Sportsman,13,89290119619,Women
1260,Keith Mcdonald,Second-Class Junior Sportsman,14,89641138903,Men
1261,Tiffany Morgan,Merited Master of Sport,25,89435432091,Women
1262,William Garcia,Third-Class Sportsman,32,89432628031,Women
1263,Erin Salazar,Master of Sport,38,89210193640,Men
1264,John Kennedy,Candidate for Master of Sport,13,89372901128,Men
1265,Dustin Sanchez,First-Class Sportsman,29,89850036233,Men
1266,David Smith,Third-Class Sportsman,21,89197744666,Men
1267,Deborah Vance,First-Class Sportsman,16,89461725712,Men
1268,Bobby Silva,First-Class Sportsman,10,89368160384,Men
1269,Kayla Dominguez,First-Class Junior Sportsman,25,89184563198,Women
1270,Kyle Johnson,Second-Class Junior Sportsman,35,89277802843,Women
1271,Natalie Mckay,Third-Class Junior Sportsman,29,89993643945,Men
1272,Gary Doyle DDS,Candidate for Master of Sport,16,89106271052,Women
1273,Raymond Baker,Third-Class Junior Sportsman,28,89502662509,Men
1274,Daniel Moses,None,23,89931178304,Men
1275,Alexandra Hartman,Master of Sport,36,89863816172,Men
1276,Billy Baker,First-Class Junior Sportsman,27,89758249955,Women
1277,Michael Woodward,Second-Class Junior Sportsman,10,89273381727,Men
1278,David Bean,First-Class Sportsman,28,89903217441,Men
1279,Steven Nelson,Candidate for Master of Sport,34,89214854286,Men
1280,Claire West,Second-Class Junior Sportsman,12,89980679208,Men
1281,Amy Watts DDS,First-Class Sportsman,29,89911269847,Women
1282,Renee Wilson,First-Class Junior Sportsman,15,89600171040,Men
1283,Marie Scott,Master of Sport,35,89983951033,Men
1284,James Moore,Third-Class Junior Sportsman,17,89942069716,Women
1285,Joshua Robinson,Candidate for Master of Sport,25,89920024954,Women
1286,Alexandria Giles,First-Class Sportsman,25,89265737272,Men
1287,Michael Flores,Third-Class Sportsman,17,89733484431,Women
1288,James Chavez,Second-Class Junior Sportsman,23,89889529107,Men
1289,William Jackson,Third-Class Sportsman,29,89058458552,Men
1290,Mary Russo,Merited Master of Sport,15,89598440359,Men
1291,Whitney Smith,Master of Sport,34,89410331076,Women
1292,Amber Sanchez,None,15,89016659534,Men
1293,Susan Coleman,First-Class Junior Sportsman,37,89665026855,Men
1294,Patty Johnson,First-Class Junior Sportsman,26,89719576024,Men
1295,Benjamin Khan,Third-Class Sportsman,21,89634577103,Women
1296,Derek Parker,Master of Sport,20,89735275019,Men
1297,Joseph Moore,None,37,89247508737,Men
1298,Kevin Barnes,Master of Sport,17,89924486150,Men
1299,John Welch,Third-Class Sportsman,37,89200943615,Men
1300,Kim Smith,Master of Sport,17,89301930292,Men
1301,Loretta Smith,Master of Sport of the International Class,10,89952696638,Women
1302,Erin Leach,First-Class Sportsman,8,89378720602,Women
1303,Autumn Hansen,Second-Class Sportsman,37,89042011364,Men
1304,Hannah Parsons,None,34,89409531170,Women
