
432,Joseph Garcia,Master of Sport of the International Class,44,45,89395706730,Women
433,Louis Little,First-Class Sportsman,32,57,89934403673,Women
434,Christopher Avery,Candidate for Master of Sport,33,47,89265006181,Men
435,Laura Tate,Master of Sport of the International Class,51,59,89962995893,Women
436,William Chan,Master of Sport,6,58,89124993133,Men
437,Patricia Hays,Candidate for Master of Sport,35,58,89162958108,Men
438,Nichole Sloan,Candidate for Master of Sport,15,25,89224769151,Women
439,John Miller,Merited Master of Sport,43,53,89196862785,Men
440,Ryan Davis,Merited Master of Sport,32,54,89917579091,Men
441,Jeffrey Christian,Master of Sport of the International Class,18,54,89626253001,Women
442,Emily Lewis,Master of Sport,27,38,89398203484,Women
443,Christy Johnston,Master of Sport,22,33,89317215972,Men
444,Amy Morales,Merited Master of Sport,47,60,89600014510,Women
445,Charles Cross,First-Class Sportsman,23,48,89146830481,Men
446,Jennifer Myers,Master of Sport of the International Class,28,61,89606256659,Men
447,Kara Santos,Candidate for Master of Sport,44,37,89912942048,Men
448,Erin Maxwell,Candidate for Master of Sport,52,69,89493916027,Women
449,Roy Mcdonald,Master of Sport of the International Class,17,35,89270337397,Women
450,Jessica Nguyen,Master of Sport,37,70,89927386041,Men
451,Edward Smith,Master of Sport,29,54,89927952094,Women
452,Sheena Dominguez,Master of Sport,41,40,89251478029,Men
453,Courtney Davenport,Master of Sport,17,33,89433438484,Men
454,Joseph Wallace,Candidate for Master of Sport,33,32,89566235058,Men
455,Kristi Myers,Master of Sport,51,32,89957330439,Women
456,Kimberly Smith,Candidate for Master of Sport,25,29,89813625624,Women
457,Daniel Pierce,First-Class Sportsman,35,24,89509574184,Women
458,Victoria Hughes,Master of Sport of the International Class,39,64,89437497337,Men
459,Jonathan Frost,Merited Master of Sport,47,29,89522715975,Men
460,Melanie Hunter,Candidate for Master of Sport,29,37,89888121360,Men
461,Gregory Williams,Master of Sport of the International Class,9,26,89529538633,Women
462,Chad Miller,Master of Sport,25,35,89187856655,Women
463,Joseph Waters,Merited Master of Sport,24,61,89125988132,Women
464,Christopher Johnson,Merited Master of Sport,40,55,89248594849,Men
465,Valerie Nguyen,First-Class Sportsman,21,69,89796285964,Men
466,Erica Dudley,Master of Sport,22,59,89032455473,Men
467,Kristie Mcbride,First-Class Sportsman,38,37,89005690763,Women
468,Sara Douglas,Merited Master of Sport,33,54,89795010570,Men
469,Janice Anderson,Merited Master of Sport,30,52,89030373508,Men
470,Corey Mays,Master of Sport,6,61,89926974292,Women
471,James Mejia,Master of Sport,10,57,89153879447,Women
472,Michael Johnson,Master of Sport of the International Class,20,40,89908264324,Men
473,Pamela Trevino,First-Class Sportsman,51,28,89846249185,Men
474,Kevin Luna,Master of Sport,43,40,89657571518,Men
475,Robert Allen,First-Class Sportsman,15,40,89445080832,Women
476,Jody Thompson,Candidate for Master of Sport,52,29,89950138015,Men
477,Matthew Obrien,Master of Sport,26,50,89850307735,Women
478,Caitlin Mcdaniel,Master of Sport of the International Class,10,56,89491279842,Men
479,Kimberly Lindsey,Merited Master of Sport,39,69,89631311710,Women
480,Rebecca Duffy,Merited Master of Sport,31,58,89535488722,Men
481,Bruce Nixon,Merited Master of Sport,45,56,89097325998,Men
482,Jennifer Cantu,Master of Sport of the International Class,26,44,89704847964,Women
483,Suzanne Brown,Master of Sport,29,29,89496640039,Women
484,Justin Pennington,Master of Sport of the International Class,45,68,89117251715,Men
485,Gina Wu,Merited Master of Sport,14,37,89174668336,Men
486,Scott Rios,First-Class Sportsman,25,19,89829716665,Women
487,Daniel Steele,Merited Master of Sport,6,43,89494932932,Men
488,Bradley Moore,First-Class Sportsman,31,34,89221111612,Women
489,Yvette Marsh,Master of Sport of the International Class,12,60,89376693585,Men
490,Hannah Clark,First-Class Sportsman,27,62,89215284123,Men
491,Troy Contreras,First-Class Sportsman,42,30,89991325620,Women
492,Samuel Wilson,Master of Sport,32,44,89677905212,Women
493,Daisy Fox,Master of Sport of the International Class,6,31,89741045032,Men
494,Daniel Hill,Master of Sport,52,34,89401425167,Men
495,Krista Carter,Master of Sport of the International Class,14,43,89623033074,Men
496,Kelly Shaw,Master of Sport,20,42,89621168798,Men
497,Robert Salas,Master of Sport of the International Class,43,43,89764491291,Women
498,Gary Beck,Master of Sport of the International Class,18,33,89532265131,Women
499,Kara Cooley,Candidate for Master of Sport,19,52,89461793615,Women
500,Natasha Jones,Master of Sport of the International Class,19,25,89938386679,Men
501,Emily Suarez,Candidate for Master of Sport,52,33,89993159232,Men
502,April English,Master of Sport,46,44,89032577750,Men
503,Dr. Ashley Holmes,Candidate for Master of Sport,9,37,89563515990,Women
504,William Diaz,Candidate for Master of Sport,43,50,89197351889,Women
505,Elizabeth Hines,Candidate for Master of Sport,26,62,89983323630,Women
506,Brittany Dunlap,Candidate for Master of Sport,20,42,89151605594,Women
507,Richard Pacheco,Candidate for Master of Sport,7,19,89549069950,Men
508,Kelsey Brown,Merited Master of Sport,34,44,89343671920,Men
509,Jacob Wilson,Candidate for Master of Sport,20,53,89247486695,Men
510,Tony Rodriguez,Master of Sport of the International Class,27,49,89900059987,Women
511,David Bryant,First-Class Sportsman,49,69,89662296040,Women
512,Lori Cunningham,First-Class Sportsman,19,70,89716305666,Women
513,Cindy Goodwin,Candidate for Master of Sport,21,68,89146128750,Women
514,Bonnie Gomez,Master of Sport,9,63,89381964359,Women
515,Raymond Brennan,Master of Sport of the International Class,36,54,89793641019,Men
516,Scott Yates,First-Class Sportsman,10,49,89866978523,Men
517,Rachel Young,Merited Master of Sport,15,20,89248304179,Women
518,Phillip Michael,Candidate for Master of Sport,6,57,89276905661,Women
519,Todd Sanchez,First-Class Sportsman,34,41,89102682704,Women
520,Curtis Lopez,First-Class Sportsman,14,28,89157726824,Men
521,Justin Holloway,First-Class Sportsman,17,19,89684600424,Women
522,Savannah Arnold,Candidate for Master of Sport,39,53,89160553866,Women
523,William Vincent,Master of Sport,34,25,89838160524,Women
524,Joseph Rojas,Master of Sport,36,53,89319996630,Men
525,Jennifer Davenport,Master of Sport of the International Class,43,56,89637193615,Women
526,Sarah Mack,Candidate for Master of Sport,50,19,89573640529,Men
527,Mario Rogers,Merited Master of Sport,13,35,89277803764,Men
528,Todd Phillips,Master of Sport of the International Class,18,42,89360885168,Men
529,Sandra Morris,First-Class Sportsman,8,44,89167178186,Men
530,Amanda Tyler,First-Class Sportsman,21,60,89440299735,Men
531,Caitlin Nelson,Merited Master of Sport,34,57,89903307069,Men
532,Andrea Garza,Master of Sport,39,45,89335065213,Women
533,Jeffery Davis,First-Class Sportsman,11,22,89936089691,Women
534,David Coleman,First-Class Sportsman,11,36,89572122846,Men
535,Christopher Turner,Candidate for Master of Sport,32,43,89566151320,Women
536,Robyn Dunn,First-Class Sportsman,35,55,89925869933,Men
537,Aaron Hartman,Merited Master of Sport,46,29,89962254937,Men
538,Jeffrey Kaiser,Merited Master of Sport,28,34,89189407432,Women
539,Michael Logan,Master of Sport,30,52,89645167667,Men
540,Tabitha Turner,First-Class Sportsman,9,44,89879136993,Men
541,Tammy Schultz,Candidate for Master of Sport,47,42,89090863238,Women
542,Matthew Pruitt,Master of Sport,10,52,89144615473,Women
543,Hannah Taylor,Candidate for Master of Sport,51,55,89443085263,Men
544,Valerie Nguyen,Master of Sport,39,42,89218764053,Men
545,Mary Guerrero,Master of Sport,39,62,89111260288,Men
546,John Robinson,First-Class Sportsman,26,58,89035083663,Women
547,Jack Bryant,Master of Sport,15,49,89588923009,Women
548,Natasha Miller,Candidate for Master of Sport,21,23,89497724534,Men
549,Nicholas Smith,Master of Sport,43,18,89592073896,Women
550,Megan Wilson,Master of Sport of the International Class,25,39,89720219987,Women
551,Denise Pratt,Merited Master of Sport,48,70,89654131725,Women
552,Joy Lewis MD,Merited Master of Sport,40,46,89933777453,Men
553,Gabriel Gardner,First-Class Sportsman,31,70,89709808128,Men
554,Patricia Knapp,Candidate for Master of Sport,22,53,89694365098,Women
555,John Wallace,Merited Master of Sport,42,56,89160950556,Women
556,Dennis Levine,Candidate for Master of Sport,43,24,89031422883,Men
557,Vanessa Gonzalez,Candidate for Master of Sport,11,42,89896438903,Women
558,Joshua Hunt,Master of Sport of the International Class,22,61,89741406330,Women
559,Douglas Leonard,First-Class Sportsman,47,38,89250968175,Women
560,Matthew Dean,Candidate for Master of Sport,38,42,89151170882,Women
561,Taylor Mathis,Candidate for Master of Sport,6,31,89705829071,Women
562,Antonio Kelley,Master of Sport of the International Class,18,54,89117347637,Women
563,Hunter Hill,First-Class Sportsman,33,21,89635860844,Women
564,Tabitha Clark,Master of Sport,44,49,89275621396,Men
565,Joseph Smith,Candidate for Master of Sport,14,24,89775502773,Men
566,Brian Miller,Merited Master of Sport,33,21,89999074100,Women
567,Logan Wilson,Merited Master of Sport,43,22,89964460413,Women
568,Bobby Page,Merited Master of Sport,46,68,89658606197,Women
569,John Wright,Candidate for Master of Sport,11,47,89635267119,Men
570,Samuel Rhodes,Master of Sport,25,22,89781264301,Women
571,Brian Buchanan,First-Class Sportsman,39,59,89092588837,Men
572,Rachel Adkins,First-Class Sportsman,36,62,89186659908,Men
573,Rachel Lee,Candidate for Master of Sport,20,67,89421978485,Women
574,Jenna Ward,Candidate for Master of Sport,49,32,89270912145,Women
575,Cynthia Flynn,Candidate for Master of Sport,49,31,89245700710,Men
576,Crystal Davis,Master of Sport of the International Class,30,64,89956785801,Men
577,Cindy Keller,Master of Sport of the International Class,13,60,89845544389,Women
578,Melissa Johnson,Candidate for Master of Sport,40,54,89288291529,Women
579,Ryan Fitzpatrick,Candidate for Master of Sport,49,52,89189016369,Men
580,Karen Perkins,Master of Sport of the International Class,10,51,89040558946,Women
581,Edwin Choi,Master of Sport of the International Class,46,30,89201195528,Men
582,Angela Franco,Candidate for Master of Sport,21,67,89458615649,Women
583,Katelyn Jenkins,Candidate for Master of Sport,17,31,89207477155,Women
584,Tommy Hansen,First-Class Sportsman,29,57,89946817701,Women
585,Bridget Thompson,Merited Master of Sport,36,27,89126180806,Women
586,Terry Rivera,Candidate for Master of Sport,39,68,89326905703,Men
587,Crystal Hernandez,First-Class Sportsman,17,65,89935032199,Men
588,Julie Ramirez,Master of Sport of the International Class,50,54,89295721930,Men
589,Michelle Ortega,Master of Sport,31,27,89950677338,Women
590,Rachel Wilson,First-Class Sportsman,29,61,89135277913,Men
591,James Noble,First-Class Sportsman,25,68,89406320992,Men
592,Benjamin Rodriguez,First-Class Sportsman,20,53,89138931393,Men
593,Matthew Davis,Master of Sport,44,67,89936865144,Women
594,Mr. Jose Berry,First-Class Sportsman,17,64,89783635556,Women
595,Mark Gonzalez,Merited Master of Sport,23,40,89944166768,Women
596,Kimberly Johnson,First-Class Sportsman,9,26,89167084402,Women
597,Amanda Austin,Master of Sport,16,52,89046424119,Men
598,Brian Cabrera MD,Master of Sport of the International Class,13,66,89316470920,Women
599,Christopher Jacobson,Master of Sport of the International Class,51,33,89793225853,Women
600,Angie Adams,Candidate for Master of Sport,43,52,89938021114,Women
601,Jason Anderson,First-Class Sportsman,43,65,89117822610,Men
602,Pamela Gregory,Master of Sport,6,65,89797738115,Men
603,Christopher Caldwell,Master of Sport,41,59,89108058392,Women
604,Dean Fletcher,Merited Master of Sport,52,32,89124533248,Women
605,Bonnie Wells,First-Class Sportsman,21,34,89268685128,Men
606,Emily Cannon,Candidate for Master of Sport,15,26,89555246876,Women
607,Jacob Collins,Master of Sport,11,43,89566261142,Women
608,Lauren Barajas,Merited Master of Sport,7,41,89573857027,Men
609,Jonathan Jackson,First-Class Sportsman,41,30,89565975005,Men
610,Dana Blake,Master of Sport,50,24,89693443799,Men
611,Kelly Hall,Candidate for Master of Sport,18,20,89699016397,Women
612,Angela Malone,Master of Sport,13,64,89447623166,Women
613,Carrie Fuller,Candidate for Master of Sport,25,23,89871808924,Women
614,Tammy Campbell,First-Class Sportsman,49,55,89311195709,Men
615,James Collins,Candidate for Master of Sport,21,50,89900954110,Women
616,Walter Rivas,First-Class Sportsman,31,26,89821945908,Men
617,Danny Mitchell,First-Class Sportsman,22,58,89029060468,Women
618,Jennifer Conway DVM,Candidate for Master of Sport,25,41,89786949886,Men
619,Tonya Crawford,Master of Sport,13,27,89556036508,Women
620,Darren Atkins,Candidate for Master of Sport,42,22,89537369132,Men
621,Connie Graham,Merited Master of Sport,14,64,89280413790,Men
622,Stephen Diaz,Candidate for Master of Sport,52,64,89959117320,Men
623,Trevor Velasquez,Merited Master of Sport,36,65,89090378704,Men
624,James Chen,First-Class Sportsman,43,20,89313979621,Men
625,Melissa Butler,First-Class Sportsman,46,43,89756816833,Women
626,Luis Hernandez,Master of Sport,25,52,89556568124,Women
627,Jason Martinez,First-Class Sportsman,46,18,89373150743,Men
628,Laura Miller,Merited Master of Sport,50,20,89969800595,Women
629,Lynn Foster,Candidate for Master of Sport,46,57,89021575066,Women
630,Daniel Crane,Master of Sport of the International Class,10,20,89888900019,Men
631,Brittany Short,Master of Sport of the International Class,41,38,89739263221,Women
632,Andrea Fields,Candidate for Master of Sport,49,27,89672898688,Men
633,Brian Rocha,First-Class Sportsman,40,34,89993598898,Women
634,Peter Walters,Master of Sport of the International Class,26,65,89596310350,Men
635,Dennis Floyd,Master of Sport of the International Class,15,28,89857719173,Women
636,Geoffrey Griffith,Merited Master of Sport,29,46,89064404650,Men
637,Diane Jones,Candidate for Master of Sport,49,42,89484392246,Men
638,Renee Patterson,Candidate for Master of Sport,13,66,89636118982,Women
639,Brad Wilkerson,Candidate for Master of Sport,12,59,89418794167,Men
640,Joshua Dorsey,Master of Sport of the International Class,52,68,89942222186,Men
641,Colton Walker,Master of Sport,30,63,89291879928,Women
642,Kimberly Warner,First-Class Sportsman,38,62,89455034082,Men
643,Christina Anderson,Master of Sport,25,33,89986117893,Men
644,Eileen Lee,Master of Sport of the International Class,29,38,89861549255,Men
645,Edward Nelson,First-Class Sportsman,34,40,89773589304,Men
646,Jeremy Anderson,Merited Master of Sport,26,55,89999991202,Women
647,Susan Duke,First-Class Sportsman,31,20,89602022743,Women
648,Steven Johnson,First-Class Sportsman,26,66,89945480561,Women
649,John Maddox,Merited Master of Sport,32,69,89162617950,Women
650,Marie Morris,Master of Sport of the International Class,38,38,89222672478,Women
651,Joshua Martin,First-Class Sportsman,21,41,89944319449,Women
652,Sarah Jones,Merited Master of Sport,50,50,89369782141,Men
653,Morgan Johnson,Candidate for Master of Sport,27,28,89619278862,Men
654,Stephanie Woods,Master of Sport,9,44,89525335881,Men
655,Jillian Wells,Master of Sport of the International Class,17,70,89830265277,Men
656,Elizabeth Porter,Master of Sport,27,56,89291095737,Women
657,Isabel Franco,Master of Sport,50,58,89695304846,Women
658,Tommy Hunter MD,First-Class Sportsman,43,52,89864701048,Men
659,Jessica Moore,Master of Sport,27,58,89738984104,Men
660,Cathy Ayers,Master of Sport of the International Class,9,25,89143802128,Women
661,Mrs. Kendra Kirk DDS,Master of Sport of the International Class,27,62,89031640221,Women
662,William Nolan,First-Class Sportsman,24,44,89222328852,Women
663,Megan Williams,Master of Sport,44,62,89625509030,Men
664,Christine Delgado,Master of Sport,33,68,89984075304,Men
665,Omar Manning,Master of Sport of the International Class,43,50,89984300720,Men
666,Kelly Bailey,Master of Sport of the International Class,10,42,89352568538,Men
667,Stephen Terrell,First-Class Sportsman,34,18,89519794561,Women
668,Tina Cooper,Master of Sport of the International Class,27,38,89757327978,Women
669,Joel Young,Master of Sport of the International Class,28,22,89062175149,Women
670,Dana Brown,First-Class Sportsman,11,32,89381600419,Women
671,Connie Esparza,Master of Sport,34,20,89838705235,Men
672,Angela Bennett,Master of Sport,8,24,89631344987,Men
673,Mikayla Taylor,Master of Sport of the International Class,30,50,89611727592,Men
674,Vincent Wright,First-Class Sportsman,24,32,89783027590,Women
675,Michael Robinson,Merited Master of Sport,26,44,89841017612,Women
676,Joshua Torres,First-Class Sportsman,40,54,89916015518,Women
677,Juan Robles,Master of Sport,26,41,89177185979,Women
678,Amanda Hill,Merited Master of Sport,50,61,89535950464,Men
679,Allison Malone,First-Class Sportsman,40,61,89905801119,Men
680,Victoria Glover,Candidate for Master of Sport,50,24,89693178049,Women
681,Dawn Wagner,Master of Sport of the International Class,13,32,89447294850,Men
682,Isaac Davenport,First-Class Sportsman,13,44,89234724048,Men
683,Jennifer Espinoza,First-Class Sportsman,8,36,89590628430,Men
684,Samuel Burke,Merited Master of Sport,29,20,89768431794,Men
685,Robert Anderson MD,Merited Master of Sport,41,62,89932719919,Men
686,Isaac Maldonado,First-Class Sportsman,15,59,89671029467,Men
687,Jordan Rice,Merited Master of Sport,45,21,89889104836,Men
688,Nicole Parker,Master of Sport,48,33,89379709940,Women
689,Phillip Mitchell,Master of Sport of the International Class,51,56,89813205202,Women
690,Jon Chang,Candidate for Master of Sport,15,62,89544895640,Men
691,Jonathan Kane,Master of Sport,7,33,89753152959,Women
692,Amy Harris,Master of Sport of the International Class,22,55,89186431260,Men
693,Calvin Brock,First-Class Sportsman,41,43,89801304492,Men
694,Courtney Gray,Master of Sport,16,65,89045232301,Women
695,Carla Thompson,Master of Sport,23,70,89823321022,Women
696,Jonathan Bartlett,Candidate for Master of Sport,38,69,89468165592,Women
697,Tony Miller,Candidate for Master of Sport,31,57,89523125678,Men
698,Cole Webster,Merited Master of Sport,38,52,89952088673,Women
699,Stacy Little,First-Class Sportsman,26,24,89403264477,Women
700,Clinton Hickman,Master of Sport,25,62,89493168373,Women
701,Courtney Diaz,Master of Sport of the International Class,24,46,89430950123,Women
702,Tonya Barber,Master of Sport,41,60,89278110564,Men
703,Albert Lang,Candidate for Master of Sport,14,69,89124402945,Men
704,Scott Freeman,Master of Sport,25,37,89740840068,Men
705,Shannon Campbell,Merited Master of Sport,8,37,89540470674,Women
706,Sandra Johnson,Candidate for Master of Sport,8,27,89614239766,Men
707,Katherine Clay,Candidate for Master of Sport,49,56,89471301345,Women
708,Daniel Hernandez,Candidate for Master of Sport,6,51,89930271397,Women
709,Gregory Parks,Master of Sport of the International Class,26,47,89365544914,Men
710,Sheila Costa,Merited Master of Sport,12,50,89546495753,Men
711,Chad Greene,Master of Sport of the International Class,47,62,89635972159,Men
712,Paul Moody,Merited Master of Sport,35,44,89588326154,Women
713,Jade Tyler DVM,Master of Sport,34,70,89759131532,Men
714,Dawn Walters,First-Class Sportsman,48,37,89672958189,Women
715,Ross Davis,Master of Sport of the International Class,6,63,89403880489,Women
716,Linda Jensen,Candidate for Master of Sport,48,66,89518498620,Men
717,Denise Wallace,First-Class Sportsman,46,55,89810936186,Women
718,Jessica Wright,First-Class Sportsman,14,62,89988608547,Women
719,Bobby Lopez,Master of Sport,12,28,89588282439,Women
720,Thomas Garcia,Master of Sport of the International Class,13,31,89169003546,Men
721,Robert Diaz,Master of Sport,45,32,89879160271,Men
722,Briana Ruiz,Master of Sport of the International Class,12,22,89299546767,Men
723,Kara Roberson,Candidate for Master of Sport,48,54,89700071250,Men
724,Melissa King,Candidate for Master of Sport,28,37,89736122490,Men
725,Jennifer Johnston,Master of Sport of the International Class,49,34,89234804751,Women
726,Emily King,First-Class Sportsman,41,18,89047452374,Women
727,Joy Crawford,Master of Sport of the International Class,9,28,89831310622,Women
728,Matthew Fisher,Master of Sport of the International Class,44,19,89264133943,Women
729,Brittany Ross,Merited Master of Sport,50,25,89502164731,Women
730,Christina Edwards,First-Class Sportsman,13,22,89868827645,Women
731,Nicole Davis,Master of Sport,19,28,89540005625,Men
732,Michael Pacheco,Master of Sport,26,23,89281202167,Women
733,Nancy Francis,Master of Sport of the International Class,26,46,89380642399,Men
734,Catherine James,Master of Sport of the International Class,48,68,89128067601,Men
735,Jean Flores,Merited Master of Sport,15,19,89467486686,Men
736,Jimmy Cruz,Master of Sport of the International Class,32,54,89626146988,Women
737,Michelle Black,Master of Sport of the International Class,8,67,89149281288,Men
738,William Jensen,Merited Master of Sport,44,44,89993930915,Men
739,Brittany Ramirez,Master of Sport,46,57,89433053891,Women
740,Timothy Daniels,Candidate for Master of Sport,20,43,89297058168,Men
741,Rhonda Cuevas,First-Class Sportsman,23,62,89102552355,Women
742,Katie Williams DVM,First-Class Sportsman,6,68,89168430176,Men
743,Alex Reeves,Candidate for Master of Sport,18,46,89673710907,Women
744,William Wilson,Master of Sport,31,27,89805482394,Men
745,Monique Henderson,First-Class Sportsman,6,19,89884143869,Women
746,Norma Mccarthy,Master of Sport,46,62,89699756996,Women
747,Brenda Robbins,Master of Sport of the International Class,11,68,89738591026,Men
748,Brian Odom,First-Class Sportsman,28,24,89259956639,Women
749,Jennifer Hart,First-Class Sportsman,27,18,89376108514,Men
750,Taylor Wade,Merited Master of Sport,24,59,89427592549,Women
751,Jill Crawford,Candidate for Master of Sport,27,47,89777237715,Women
752,Jared Walsh,Master of Sport of the International Class,26,67,89787445640,Women
753,Neil Weiss,First-Class Sportsman,33,40,89585950551,Men
754,Robert Nguyen,Master of Sport,21,53,89675717596,Women
755,Anne Haynes,Candidate for Master of Sport,31,50,89765316493,Women
756,Donna Fisher,Master of Sport of the International Class,39,66,89816027828,Women
757,Daniel Willis,Master of Sport,13,69,89930494230,Women
758,Kristi Mcfarland,Candidate for Master of Sport,6,61,89182635695,Women
759,Matthew Cruz,First-Class Sportsman,43,43,89468814573,Men
760,Zachary Jones,First-Class Sportsman,48,66,89128266676,Men
761,Karen Garcia,First-Class Sportsman,35,32,89208836752,Men
762,William Roberts,First-Class Sportsman,8,24,89820937243,Women
763,Cesar Orozco,Master of Sport,41,22,89620139543,Men
764,Steven Hall,Master of Sport of the International Class,10,21,89440220047,Men
765,Jessica Jenkins,Master of Sport,41,62,89829279792,Women
766,Jack Johnson,Master of Sport of the International Class,26,46,89301217282,Women
767,Mark Morrison,Master of Sport,13,52,89103885503,Men
768,Jerry Wilson,First-Class Sportsman,32,47,89248066631,Men
769,Christopher Johnson,Master of Sport of the International Class,43,30,89813279315,Women
770,Ashley Mckay DDS,Candidate for Master of Sport,49,31,89328550252,Men
771,Erik Bell,First-Class Sportsman,21,55,89183022510,Men
772,Angela Hall,Merited Master of Sport,28,61,89201343200,Men
773,Tammy Davis,Master of Sport of the International Class,6,49,89417853764,Men
774,Oscar Russell,Master of Sport of the International Class,6,63,89533104853,Women
775,Richard King,Merited Master of Sport,49,55,89228201152,Women
776,Gregory Banks Jr.,First-Class Sportsman,10,66,89812789553,Women
777,Ashley Garcia,Candidate for Master of Sport,35,70,89010497839,Men
778,Christopher Rodriguez,Candidate for Master of Sport,42,67,89965663117,Women
779,Joshua Huerta,Merited Master of Sport,46,55,89337470808,Men
780,Julie Brown,Merited Master of Sport,22,25,89520462341,Men
781,Steven Miller,Master of Sport of the International Class,50,24,89089722343,Men
782,Gene Gutierrez,First-Class Sportsman,7,29,89344940876,Men
783,Anthony Rodriguez,First-Class Sportsman,46,23,89233635492,Men
784,Katherine Jacobs,Candidate for Master of Sport,22,42,89802785098,Men
785,Alexandria Brock,Master of Sport of the International Class,48,46,89815005870,Men
786,Rebecca Moore,Master of Sport of the International Class,27,65,89083350984,Men
787,Kimberly Keith,Master of Sport,44,35,89725812987,Women
788,Carly Harris,Merited Master of Sport,32,67,89970481985,Men
789,Charles Turner,Merited Master of Sport,7,31,89756739902,Women
790,Amy Lawson,Candidate for Master of Sport,39,30,89727912884,Men
791,David Washington,Master of Sport of the International Class,42,52,89996574004,Men
792,Jennifer Cline,Candidate for Master of Sport,18,63,89357813136,Men
793,Austin Lam,Merited Master of Sport,11,53,89836918910,Men
794,Catherine Lewis,Candidate for Master of Sport,45,32,89237571326,Men
795,John James,Master of Sport of the International Class,31,38,89456202968,Men
796,Sergio Jackson,Candidate for Master of Sport,16,50,89841148567,Men
797,Natalie Maxwell,Candidate for Master of Sport,43,65,89078726756,Women
798,Joshua Bernard,Master of Sport,9,61,89342851315,Men
799,Rebecca Carr,Master of Sport,19,37,89056779023,Women
800,Justin Neal,Master of Sport of the International Class,43,52,89610767104,Men
801,Kim Martinez,Merited Master of Sport,50,46,89981859806,Men
802,Dana Tucker,Merited Master of Sport,14,53,89674273814,Men
803,Randy Thompson,Merited Master of Sport,50,31,89425001962,Women
804,Amanda Wilson,Merited Master of Sport,30,44,89679426091,Women
805,Robin Ford MD,Merited Master of Sport,21,51,89545384831,Women
806,Aaron Richardson Jr.,First-Class Sportsman,20,62,89919370142,Women
807,Teresa Ellis,Master of Sport,11,39,89373819576,Men
808,Mason Hancock,First-Class Sportsman,21,59,89197012712,Men
809,Steven Riggs,First-Class Sportsman,11,45,89429668932,Men
810,Dillon Campos,Merited Master of Sport,37,33,89537286510,Men
811,Shawn Wright,First-Class Sportsman,25,42,89945734106,Men
812,Christine Doyle,Master of Sport,35,44,89031210688,Women
813,Casey Moore,Merited Master of Sport,22,62,89877191188,Women
814,Sharon Parker,First-Class Sportsman,30,22,89808024879,Men
815,Jasmine Woods,Candidate for Master of Sport,49,46,89920080478,Women
816,Timothy Maxwell,Candidate for Master of Sport,12,38,89316328236,Women
817,Carlos Hammond,Master of Sport,29,44,89237113777,Women
818,Tonya Miller,First-Class Sportsman,16,37,89250223277,Men
819,Scott Taylor,Master of Sport,38,59,89276745653,Men
820,Patrick Ramirez,First-Class Sportsman,32,33,89620688761,Men
821,Marcia Miller,Merited Master of Sport,34,46,89116010544,Men
822,Samuel Moore,Candidate for Master of Sport,22,47,89388077236,Women
823,Travis Holden,Candidate for Master of Sport,26,24,89729151834,Women
824,Stephanie Ford,Candidate for Master of Sport,8,50,89319383509,Women
825,Jeffrey Collins,Candidate for Master of Sport,47,61,89825268424,Women
826,Kayla Reyes,Candidate for Master of Sport,48,49,89006568292,Men
827,Michael Swanson,Candidate for Master of Sport,31,41,89836108743,Women
828,Laura Ortiz,First-Class Sportsman,29,18,89916160836,Men
829,Victoria Stewart,Master of Sport of the International Class,51,36,89304493810,Men
830,Cynthia Pineda,Candidate for Master of Sport,13,59,89075008017,Women
831,Taylor Vasquez,First-Class Sportsman,31,66,89722664766,Men
832,Mary Taylor,Master of Sport of the International Class,38,32,89630982894,Women
833,Emily Tate,Candidate for Master of Sport,49,68,89904199320,Women
834,Heather Smith,Merited Master of Sport,30,54,89145638791,Men
835,Tracie Nash,Merited Master of Sport,52,40,89620983690,Women
836,Bruce Murphy,First-Class Sportsman,7,29,89459596005,Women
837,Lori Arellano,First-Class Sportsman,38,24,89854836835,Men
838,Claudia Williams,Master of Sport of the International Class,14,29,89760163051,Women
839,Lisa Horton,Master of Sport,41,55,89465468357,Men
840,Robert Nichols,Master of Sport,18,58,89270738423,Women
841,Mr. David Mendez MD,Candidate for Master of Sport,6,32,89913254130,Women
842,William Anderson,Candidate for Master of Sport,43,22,89452307783,Women
843,Tammy Harding,Master of Sport of the International Class,35,39,89020421565,Men
844,Bernard Rocha,Merited Master of Sport,32,25,89634875452,Women
845,Victoria Hernandez,Master of Sport,18,70,89595394281,Women
846,Juan Johnson,Master of Sport of the International Class,15,69,89117414741,Men
847,Brenda Johns,Merited Master of Sport,17,64,89044753764,Men
848,John Bell,First-Class Sportsman,26,59,89964084859,Women
849,Allen Vega,Candidate for Master of Sport,32,54,89271935702,Women
850,Brian Mason,Master of Sport of the International Class,29,18,89984393698,Women
851,Mary Stone,Master of Sport,7,60,89092389948,Women
852,James Garcia,Merited Master of Sport,45,51,89068681469,Women
853,Mrs. Brenda Edwards,Merited Master of Sport,12,22,89242976965,Men
854,Gregory Garcia,Candidate for Master of Sport,37,27,89738462701,Women
855,Andre Jackson,Candidate for Master of Sport,28,52,89838587653,Women
856,Erika Lawson,Merited Master of Sport,36,43,89038448589,Men
857,Roger Sparks,Candidate for Master of Sport,14,45,89088075029,Women
858,Emily Wilson,Master of Sport,12,48,89065778371,Men
859,Nicole Bond,Master of Sport of the International Class,10,35,89173385132,Men
